area_id,campaign,name_fr,name_en,name_source,name_strref,name_confidence,location_group,accessible_from,resolution_x1,resolution_x1_mpx,split_seedvr,map_variants_count,workload_mpx,workload_done_mpx,x1_tuiles_principales,x1_tuiles_secondaires,runs,build,status,has_night_variant,x1_tuiles_principales_nuit,x1_tuiles_secondaires_nuit,runs_nuit,build_nuit,status_nuit,spline_fit_1_0,notes
AR0704,SoA,Auberge Mithrest,Mithrest Inn,area-list,AR0704,confirmed,,AR0700,20x15 tuiles (1280x960px),1.23,1 - direct,2,2.46,2.46,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,Auberge Mithrest - petite zone interieure; SeedVR2 7B INT8 x4/LAB direct sans decoupe; 0 tuile hors limites; PSNR 39.74 dB; injection SHA validee ; QA en jeu validee par l'utilisateur le 2026-08-19.
AR0705,SoA,,Mekrath's Hideout in the Sewers (Haer'Dalis Plot),BGEE.LUA-cheatAreas,AR0705,confirmed,,AR0500;AR0701,25x16 tuiles (1600x1024px),1.64,1 - direct,1,1.64,1.64,yes,yes,upscale-01,yes,validated-installed,no,,,,,,,"SeedVR2 7B/LAB x4 direct (pas de secondaire distincte); 400 tuiles upscalees, 0 reechantillonnee, 0 OOB; DXT1 (zone opaque); PSNR 36.58 dB; injection SHA validee (0 divergence, 10 fichiers). QA en jeu validee par l'utilisateur le 2026-08-18."
AR0706,SoA,Armurerie et archerie,Armourer/Fletcher,area-list,AR0706,confirmed,,AR0700,15x12 tuiles (960x768px),0.74,1 - direct,1,0.74,0.74,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,Armurerie et archerie - petite zone interieure; SeedVR2 7B INT8 x4/LAB direct sans decoupe; 0 tuile hors limites; PSNR 40.39 dB; injection SHA validee ; QA en jeu validee par l'utilisateur le 2026-08-19.
AR0707,SoA,Boutique d'Enge,Enge's Shop,area-list,AR0707,confirmed,,AR0700,14x11 tuiles (896x704px),0.63,1 - direct,1,0.63,0.63,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,Boutique d'Enge - petite zone interieure; SeedVR2 7B INT8 x4/LAB direct sans decoupe; 0 tuile hors limites; PSNR 37.08 dB; injection SHA validee ; QA en jeu validee par l'utilisateur le 2026-08-19.
AR0708,SoA,Ancienne maison de Cernd,Cernd's former home,area-list,AR0708,confirmed,,AR0700,13x10 tuiles (832x640px),0.53,1 - direct,1,0.53,0.53,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,Ancienne maison de Cernd - petite zone interieure; SeedVR2 7B INT8 x4/LAB direct sans decoupe; 0 tuile hors limites; PSNR 38.44 dB; injection SHA validee ; QA en jeu validee par l'utilisateur le 2026-08-19.
AR0709,SoA,Antre des Sept Vallées,Den of the Seven Vales (1st floor),area-list,AR0709,confirmed,,AR0700;AR0712,20x15 tuiles (1280x960px),1.23,1 - direct,2,2.46,2.46,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,Antre des Sept Vallees (1er etage) - petite zone interieure; SeedVR2 7B INT8 x4/LAB direct sans decoupe; 0 tuile hors limites; PSNR 38.98 dB; injection SHA validee ; QA en jeu validee par l'utilisateur le 2026-08-19.
AR0710,SoA,,Fennecia's Home,BGEE.LUA-cheatAreas,AR0710,confirmed,,AR0700,13x10 tuiles (832x640px),0.53,1 - direct,1,0.53,0.53,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,"Maison de Fennecia, reliee a AR0700 (Promenade de Waukeen) - SeedVR2 7B INT8 x4/LAB direct; pas de secondaire distinct; 130 tuiles upscalees (65 upscale + 65 sentinelles noires), 0 reechantillonnee, 0 OOB; DXT1 automatique (zone opaque); 2 pages 2048; PSNR 40.67 dB; injection SHA validee (0 divergence); QA en jeu validee par l'utilisateur le 2026-08-19."
AR0711,SoA,,Illithid Hideout in the Sewers (The Hidden Plot),BGEE.LUA-cheatAreas,AR0711,confirmed,,AR0701,50x22 tuiles (3200x1408px),4.51,4 - --split-grid 2 2,2,9.02,9.02,yes,yes,upscale-01,yes,validated-installed,no,,,,,,,"SeedVR2 7B/LAB x4 grille 2x2; primaire et secondaire inferes; 470 tuiles upscalees, 0 reechantillonnee, 0 OOB; DXT1 (zone opaque); PSNR 40.23 dB; injection SHA validee (0 divergence, 22 fichiers). QA en jeu validee par l'utilisateur le 2026-08-18."
AR0712,SoA,Antre des Sept Vallées (2e étage),Den of the Seven Vales (2nd floor),area-list,AR0712,confirmed,,AR0709,16x12 tuiles (1024x768px),0.79,1 - direct,1,0.79,0.79,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,Antre des Sept Vallees (2e etage) - petite zone interieure; SeedVR2 7B INT8 x4/LAB direct sans decoupe; 0 tuile hors limites; PSNR 39.53 dB; injection SHA validee ; QA en jeu validee par l'utilisateur le 2026-08-19.
AR0713,SoA,,Store or Inn at Promenade,BGEE.LUA-cheatAreas,AR0713,confirmed,,AR0700,15x12 tuiles (960x768px),0.74,1 - direct,1,0.74,0.74,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,"Boutique/auberge de la Promenade, reliee a AR0700 - SeedVR2 7B INT8 x4/LAB direct; pas de secondaire distinct; 180 tuiles upscalees (92 upscale + 88 sentinelles noires), 0 reechantillonnee, 0 OOB; DXT1 automatique (zone opaque); 2 pages 2048; PSNR 37.13 dB; injection SHA validee (0 divergence); QA en jeu validee par l'utilisateur le 2026-08-19. Retouche legere de l'eau signalee en QA (pas de route eau au preflight, cause non etablie) : suivi ajoute a pipeline/PROBLEMES_A_RESOUDRE.md (section WTPOOL - animation d'eau figee) sans bloquer la validation."
AR0714,SoA,,Debris at Waukeen's Promenade (Irenicus Cutscene in the beginning),BGEE.LUA-cheatAreas,AR0714,confirmed,,,18x18 tuiles (1152x1152px),1.33,1 - direct,1,1.33,1.33,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,"Lot windspear-druid (traitement de masse 2026-08-26, run_lot_batch.py) - SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-direct-x4); 0 hors limites; PSNR 32.81 dB; build dans maps/AR0714/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. NON injecte dans override : build present uniquement dans maps/AR0714/runs/seedvr2-7b-int8-lab-direct-x4/05_build/. A verifier visuellement (hors jeu ou QA in-game) avant validation. Injection en override effectuee le 2026-08-26 : copie TIS+PVRZ du build, 0 divergence SHA-256 (35 fichiers, jour+nuit), aucun overlay partage touche. En attente de verification visuelle par l'utilisateur avant validated-installed. QA en jeu validee par l'utilisateur le 2026-08-26 (lots Windspear-Druid/OH-companions)."
AR0800,SoA,Cimetière,Graveyard,WORLDMAP,26799,official,,AR0801;AR0805;AR0806;AR0807;AR0811,45x34 tuiles (2880x2176px),6.27,4 - --split-grid 2 2,4,25.08,25.08,yes,yes,seedvr2-7b-int8-lab-grid-2x2-x4-jour,yes,validated-installed,yes,yes,yes,seedvr2-7b-int8-lab-grid-2x2-x4-nuit,yes,validated-installed,,"Retraite en x4 le 2026-08-18 (ancien build x2 jamais reellement installe : AR0800.TIS/PVRZ absents d'override malgre le statut installed-pending-qa precedent, meme incident que AR0406/AR0020). Jour et nuit upscales separement, grille 2x2 (4 morceaux, 33/34 pages PVRZ, bien sous la limite de 100), 0 tuile hors limites sur les deux, 0 resampled; DXT1 automatique (zone opaque); jour PSNR 33.56 dB, nuit PSNR 36.67 dB; injection SHA validee (0 divergence, 69 fichiers jour+nuit). QA en jeu validee par l'utilisateur le 2026-08-18."
AR0801,SoA,,Bodhi's Hideout (sided with Aran),BGEE.LUA-cheatAreas,AR0801,confirmed,,AR0800;AR0802;AR0803;AR0804,64x60 tuiles (4096x3840px),15.73,10 - --split-grid 2 5,2,31.46,31.46,yes,yes,seedvr2-7b-int8-lab-split-grid-2x5-x4,yes,validated-installed,no,,,,,,,"Bodhi's Hideout (sided with Aran), quartier Cimetiere (relie a AR0800) - SeedVR2 7B INT8 x4/LAB, grille 2x5 (10 morceaux, le plus gros lot traite a ce jour) ; primaire et secondaire (35 tuiles) inferes ; assemblage verifie a 16384x15360 = 4096x3840 x4 exact. 3875 tuiles upscalees, 0 reechantillonnee, 0 OOB; DXT1 automatique (zone opaque); 41 pages 2048; PSNR 40.57 dB; injection SHA validee (0 divergence); QA en jeu validee par l'utilisateur le 2026-08-19. Crenelage leger du contour de la tuile secondaire signale en QA, ajoute au suivi de pipeline/PROBLEMES_A_RESOUDRE.md (section AR0604/AR0413) sans bloquer la validation."
AR0802,SoA,,"Netherscroll, Korgan's Book, Edwin",BGEE.LUA-cheatAreas,AR0802,confirmed,,AR0801,39x40 tuiles (2496x2560px),6.39,4 - --split-grid 2 2,2,12.78,12.78,yes,yes,seedvr2-7b-int8-lab-split-grid-2x2-x4,yes,validated-installed,no,,,,,,,"Netherscroll, Korgan's Book, Edwin - sous-zone de AR0801 (quartier Cimetiere) - SeedVR2 7B INT8 x4/LAB, grille 2x2 (4 morceaux) ; primaire et secondaire (42 tuiles) inferes ; assemblage verifie a 9984x10240 = 2496x2560 x4 exact. 1602 tuiles upscalees, 0 reechantillonnee, 0 OOB; DXT1 automatique (zone opaque); 13 pages 2048; PSNR 41.60 dB; injection SHA validee (0 divergence); QA en jeu validee par l'utilisateur le 2026-08-19. Crenelage leger du contour de la tuile secondaire signale en QA, ajoute au suivi de pipeline/PROBLEMES_A_RESOUDRE.md (section AR0604/AR0413) sans bloquer la validation."
AR0803,SoA,,Bodhi's Lair (sided with Aran),BGEE.LUA-cheatAreas,AR0803,confirmed,,AR0801,30x15 tuiles (1920x960px),1.84,2 - --split-rows,2,3.68,3.68,yes,yes,seedvr2-7b-int8-lab-split-rows-x4,yes,validated-installed,no,,,,,,,"Bodhi's Lair, sous-zone de AR0801 (quartier Cimetiere) - SeedVR2 7B INT8 x4/LAB ; hauteur 960 px (15 tuiles, non multiple de 128) incompatible avec --split-rows : contournement --split-grid 1 2 (meme correctif que AR1002/AR1010) ; primaire et secondaire (13 tuiles) inferes ; assemblage verifie a 7680x3840 = 1920x960 x4 exact. 463 tuiles upscalees, 0 reechantillonnee, 0 OOB; DXT1 automatique (zone opaque); 4 pages 2048; PSNR 41.34 dB; injection SHA validee (0 divergence); QA en jeu validee par l'utilisateur le 2026-08-19. Crenelage leger du contour de la tuile secondaire signale en QA, ajoute au suivi de pipeline/PROBLEMES_A_RESOUDRE.md (section AR0604/AR0413) sans bloquer la validation."
AR0804,SoA,,Pai'Na's Hideout,BGEE.LUA-cheatAreas,AR0804,confirmed,,AR0801,17x12 tuiles (1088x768px),0.84,1 - direct,1,0.84,0.84,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,"Pai'Na's Hideout (quartier Cimetiere, AR0800) - SeedVR2 7B INT8 x4/LAB direct; pas de secondaire distinct (SECONDARY_TILE_PIPELINE.md, map_variants_count=1); 204 tuiles upscalees, 0 reechantillonnee, 0 OOB; DXT1 automatique (zone opaque); 5 pages 2048; PSNR 36.30 dB; injection SHA validee (0 divergence); QA en jeu validee par l'utilisateur le 2026-08-19."
AR0805,SoA,,Crypt,BGEE.LUA-cheatAreas,AR0805,,,AR0800,13x11 tuiles (832x704px),0.59,1 - direct,1,0.59,0.59,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,"Crypt (quartier Cimetiere, AR0800 ; nom generique cheatAreas partage, non fiable) - SeedVR2 7B INT8 x4/LAB direct; pas de secondaire distinct; 143 tuiles upscalees (98 upscale + 45 sentinelles noires), 0 reechantillonnee, 0 OOB; DXT1 automatique (zone opaque); 2 pages 2048; PSNR 40.46 dB; injection SHA validee (0 divergence); QA en jeu validee par l'utilisateur le 2026-08-19."
AR0806,SoA,,Crypt,BGEE.LUA-cheatAreas,AR0806,,,AR0800,13x10 tuiles (832x640px),0.53,1 - direct,2,1.06,1.06,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,"Crypt (quartier Cimetiere, AR0800 ; nom generique cheatAreas partage, non fiable) - SeedVR2 7B INT8 x4/LAB direct; primaire et secondaire (2 cellules) inferes; 132 tuiles upscalees (42 upscale + 90 sentinelles noires), 0 reechantillonnee, 0 OOB; DXT1 automatique (zone opaque); 1 page 2048; PSNR 44.03 dB; injection SHA validee (0 divergence); QA en jeu validee par l'utilisateur le 2026-08-19."
AR0807,SoA,,Crypt,BGEE.LUA-cheatAreas,AR0807,,,AR0800,13x10 tuiles (832x640px),0.53,1 - direct,1,0.53,0.53,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,"Crypt (quartier Cimetiere, AR0800 ; nom generique cheatAreas partage, non fiable) - SeedVR2 7B INT8 x4/LAB direct; pas de secondaire distinct; 130 tuiles upscalees (50 upscale + 80 sentinelles noires), 0 reechantillonnee, 0 OOB; DXT1 automatique (zone opaque); 2 pages 2048; PSNR 43.94 dB; injection SHA validee (0 divergence); QA en jeu validee par l'utilisateur le 2026-08-19."
AR0811,SoA,,Crypt,BGEE.LUA-cheatAreas,AR0811,,,AR0800;OH7000,13x11 tuiles (832x704px),0.59,1 - direct,2,1.18,1.18,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,"Crypt (quartier Cimetiere, AR0800, relie aussi a OH7000 ; nom generique cheatAreas partage, non fiable) - SeedVR2 7B INT8 x4/LAB direct; primaire et secondaire (4 cellules) inferes; 147 tuiles upscalees, 0 reechantillonnee, 0 OOB; DXT1 automatique (zone opaque); 3 pages 2048; PSNR 37.02 dB; injection SHA validee (0 divergence); comparaison vanilla ingame temporaire a la demande de l'utilisateur (fichiers retires puis restaures dans override, SHA re-verifiee) ; QA en jeu validee par l'utilisateur le 2026-08-19."
AR0900,SoA,Temple,Temple,WORLDMAP,29743,official,,AR0701;AR0901;AR0902;AR0903;AR0904;AR0905;AR0906;OH5000,80x60 tuiles (5120x3840px),19.66,10 - --split-grid 2 5,4,78.64,78.64,yes,yes,seedvr2-7b-int8-lab-grid-2x5-x4-jour,yes,validated-installed,yes,yes,yes,seedvr2-7b-int8-lab-grid-2x5-x4-nuit,yes,validated-installed,,"Retraite en x4 le 2026-08-18. Premier build 2048 retire le meme jour apres crash confirme en jeu (0xC0000005) : 118 pages PVRZ par variante, donc des resrefs nuit a 9 caracteres (A0900N117) au-dessus de la limite de 8 octets de CResRef. Rebuild en pages 4096 (build actif : 05_build/x4-water-alpha-antialias-page4096/, jour et nuit) : 26 pages par variante, resref le plus long A0900N25 (8 car.), 0 resref hors limite. Contenu pixel inchange (PSNR identique au build 2048 : jour 34.88 dB, nuit 37.48 dB), 0 tuile hors limites, 0 resampled, DXT5, traitement eau identique (1635 cellules, 775 bases liberees). Les deux variantes ont ete construites avec IEE_PVRZ_PAGE_SIZE=4096 force ; depuis, le builder choisit 4096 automatiquement pour la nuit mais laisse le jour a 2048 (prefixe A0900 = 1000 pages permises) : un rebuild par defaut du jour donnerait 118 pages de 2048, valide mais different du binaire installe. Injection SHA validee (0 divergence, 54 fichiers), WTLAKE/WLAKE00 non ecrases. QA en jeu validee jour et nuit par l'utilisateur le 2026-08-18 : plus aucun crash, aucun defaut visuel. Bug tuiles d'eau visibles en pause signale en QA le 2026-08-19, ajoute au suivi de pipeline/PROBLEMES_A_RESOUDRE.md (section dediee, avec AR0204) sans bloquer la validation."
AR0901,SoA,,Temple of Helm,BGEE.LUA-cheatAreas,AR0901,,,AR0900,23x18 tuiles (1472x1152px),1.70,1 - direct,2,3.40,3.40,yes,yes,upscale-01,yes,validated-installed,no,,,,,,,"Temple de Helm - SeedVR2 7B/LAB x4 direct (pas de decoupe); 252 tuiles upscalees, 0 reechantillonnee, 0 OOB; DXT1 automatique (zone opaque); PSNR 39.34 dB; injection SHA validee (0 divergence, 7 fichiers); QA en jeu validee par l'utilisateur le 2026-08-19."
AR0902,SoA,,Temple of Lathander,BGEE.LUA-cheatAreas,AR0902,confirmed,,AR0900,38x29 tuiles (2432x1856px),4.51,4 - --split-grid 2 2,1,4.51,4.51,yes,yes,upscale-01,yes,validated-installed,no,,,,,,,"Temple de Lathander - SeedVR2 7B/LAB x4, grille 2x2 (quatre morceaux); 547 tuiles upscalees, 0 reechantillonnee, 0 OOB; DXT1 automatique (zone opaque); PSNR 40.48 dB; couture maximale 0.82 sigma; injection SHA validee (0 divergence, 13 fichiers); QA en jeu validee par l'utilisateur le 2026-08-19."
AR0903,SoA,,Order of the Radiant Heart,BGEE.LUA-cheatAreas,AR0903,confirmed,,AR0900,37x29 tuiles (2368x1856px),4.40,4 - --split-grid 2 2,2,8.80,8.80,yes,yes,upscale-01,yes,validated-installed,no,,,,,,,"Ordre du Coeur Radieux - SeedVR2 7B/LAB x4, grille 2x2 (quatre morceaux); 737 tuiles upscalees, 0 reechantillonnee, 0 OOB; DXT1 automatique (zone opaque); PSNR 36.82 dB; couture maximale 4.71 sigma (au-dessus de la limite indicative de 3 sigma ; recadrage visuel montre une ligne diagonale fine, probable bordure decorative du dallage plutot qu'un defaut de raccord ; carte partagee avec OH5000, meme motif observe sur les deux); injection SHA validee (0 divergence, 17 fichiers); QA en jeu validee par l'utilisateur le 2026-08-19, aucun defaut signale."
AR0904,SoA,,Temple of Talos,BGEE.LUA-cheatAreas,AR0904,confirmed,,AR0900,28x22 tuiles (1792x1408px),2.52,2 - --split-rows,1,2.52,2.52,yes,yes,upscale-01,yes,validated-installed,no,,,,,,,"Temple de Talos - SeedVR2 7B/LAB x4, coupe en lignes (deux morceaux); 303 tuiles upscalees, 0 reechantillonnee, 0 OOB; DXT1 automatique (zone opaque); PSNR 41.51 dB; couture maximale 3.36 sigma (recadrage visuel propre, aucun defaut apparent); injection SHA validee (0 divergence, 8 fichiers); QA en jeu validee par l'utilisateur le 2026-08-19."
AR0905,SoA,,Pimlico's Estate,BGEE.LUA-cheatAreas,AR0905,confirmed,,AR0900,19x14 tuiles (1216x896px),1.09,1 - direct,2,2.18,2.18,yes,yes,upscale-01,yes,validated-installed,no,,,,,,,"Domaine de Pimlico - SeedVR2 7B/LAB x4 direct (pas de decoupe); 152 tuiles upscalees, 0 reechantillonnee, 0 OOB; DXT1 automatique (zone opaque); PSNR 37.18 dB; injection SHA validee (0 divergence, 5 fichiers); QA en jeu validee par l'utilisateur le 2026-08-19. Voir aussi PROBLEMES_A_RESOUDRE.md : suivi leger crenelage/aliasing d'un contour alpha, a verifier ulterieurement."
AR0906,SoA,,Guarded Compound 1st Floor,BGEE.LUA-cheatAreas,AR0906,confirmed,,AR0900;AR0907,40x30 tuiles (2560x1920px),4.92,4 - --split-grid 2 2,1,4.92,4.92,yes,yes,upscale-01,yes,validated-installed,no,,,,,,,"Enceinte gardee, rez-de-chaussee - SeedVR2 7B/LAB x4, grille 2x2 (quatre morceaux); 621 tuiles upscalees, 0 reechantillonnee, 0 OOB; DXT1 automatique (zone opaque); PSNR 37.91 dB; couture maximale 1.39 sigma; injection SHA validee (0 divergence, 14 fichiers); QA en jeu validee par l'utilisateur le 2026-08-19."
AR0907,SoA,,Guarded Compound 2nd Floor,BGEE.LUA-cheatAreas,AR0907,confirmed,,AR0906,40x30 tuiles (2560x1920px),4.92,4 - --split-grid 2 2,2,9.84,9.84,yes,yes,upscale-01,yes,validated-installed,no,,,,,,,"Enceinte gardee, 1er etage - SeedVR2 7B/LAB x4, grille 2x2 (quatre morceaux); 663 tuiles upscalees, 0 reechantillonnee, 0 OOB; DXT1 automatique (zone opaque); PSNR 38.97 dB; couture maximale 3.23 sigma (recadrage visuel propre, aucun defaut apparent); injection SHA validee (0 divergence, 15 fichiers); QA en jeu validee par l'utilisateur le 2026-08-19."
AR1000,SoA,Gouvernement,Government,WORLDMAP,29744,official,,AR1001;AR1002;AR1003;AR1004;AR1005;AR1010,80x60 tuiles (5120x3840px),19.66,10 - --split-grid 2 5,4,78.64,78.64,yes,yes,seedvr2-7b-int8-lab-grid-2x5-x4-jour,yes,validated-installed,yes,yes,yes,seedvr2-7b-int8-lab-grid-2x5-x4-nuit,yes,validated-installed,,"Retraite en x4 le 2026-08-18 (ancien build x2 jamais reellement installe malgre le statut validated-installed precedent : AR1000.TIS/PVRZ totalement absents d'override, incident plus grave qu'AR0406 car le statut pretendait une QA deja faite). Jour et nuit upscales separement, grille 2x5 (dix morceaux), 0 tuile hors limites sur les deux, 0 resampled; DXT5 (alpha des fontaines detecte); WTPOOL reutilise; jour PSNR 34.44 dB, nuit PSNR 37.53 dB; injection SHA validee (0 divergence, 204 fichiers jour+nuit). QA en jeu validee par l'utilisateur le 2026-08-18. RISQUE LATENT NON CONFIRME SUR : cette zone deborde a 101 pages PVRZ (jour ET nuit) ; la page 100 nuit produit un resref de 9 caracteres (A1000N100), au-dessus de la limite de 8 caracteres du moteur (meme defaut que celui qui a fait planter AR0900, en beaucoup plus petit — 1 page en trop contre 18). La QA utilisateur n'a probablement pas croise les quelques tuiles concernees. Voir pipeline/PROBLEMES_A_RESOUDRE.md. Variante nuit rebuildee le 2026-08-18 avec le correctif de pagination PVRZ : l'ancien build 101 pages produisait des resrefs a 9 caracteres (A1000N100), au-dessus de la limite de 8 octets de CResRef — meme defaut que le crash confirme sur AR0900N, jamais declenche ici seulement parce que la QA n'avait pas croise ces tuiles. Nouveau build actif : 05_build/x4-page4096/ (22 pages de 4096, resref le plus long A1000N21, 8 car.). Contenu pixel inchange (PSNR 37.53 dB), 0 tuile hors limites, 0 resampled, DXT5. Anciens fichiers conserves dans backups/maps/AR1000N-page-overflow-revert-20260818-205035/. Injection SHA validee (0 divergence). QA en jeu de la variante nuit validee par l'utilisateur le 2026-08-18 : plus aucun crash, aucun defaut visuel."
AR1001,SoA,,Delryn's Estate,BGEE.LUA-cheatAreas,AR1001,confirmed,,AR1000,19x14 tuiles (1216x896px),1.09,1 - direct,2,2.18,2.18,yes,yes,seedvr2-7b-int8-lab-direct-x4,yes,validated-installed,no,,,,,,,"Domaine de Delryn - SeedVR2 7B INT8 x4/LAB direct (pas de decoupe); primaire et secondaire (masque binaire 9 cellules) inferes; 152 tuiles upscalees, 0 reechantillonnee, 0 OOB; DXT5 (alpha secondaire detecte); 4 pages 2048; PSNR 37.18 dB; injection SHA validee (0 divergence); QA en jeu validee par l'utilisateur le 2026-08-19. Crenelage leger du contour alpha secondaire signale en QA, ajoute au suivi de pipeline/PROBLEMES_A_RESOUDRE.md (section AR0604/AR0413) sans bloquer la validation."
AR1002,SoA,,Councel Building,BGEE.LUA-cheatAreas,AR1002,confirmed,,AR1000,25x21 tuiles (1600x1344px),2.15,2 - --split-rows,1,2.15,2.15,yes,yes,seedvr2-7b-int8-lab-split-rows-x4,yes,validated-installed,no,,,,,,,"Councel Building - SeedVR2 7B INT8 x4/LAB, deux morceaux; pas de cellule secondaire WED. Hauteur 1344 px (21 tuiles, nombre impair) incompatible avec --split-rows (exige une hauteur multiple de 128) : contournement via --split-grid 1 2 apres correctif de la garde CLI dans run_seedvr_comfyui.py (autorisait seulement >=2 colonnes et >=2 lignes); assemblage verifie a 6400x5376 = 1600x1344 x4 exact. 269 tuiles upscalees, 0 reechantillonnee, 0 OOB; DXT1 automatique (zone opaque); 6 pages 2048; PSNR 38.21 dB; injection SHA validee (0 divergence); QA en jeu validee par l'utilisateur le 2026-08-19."
