area_id,occurrence_index,instance_name,resource_resref,resource_kind,x,y,cell_x,cell_y,sequence,initial_frame,flags_hex,palette_mode,palette_resref
AR0329,24,FIRE_4,FIRE_4,BAM,2831,1792,44,28,0,0,0x00001003,embedded,
AR0329,25,FIRE_4,FIRE_4,BAM,3667,1646,57,25,0,0,0x00001003,embedded,
AR0329,27,FIRE_4,FIRE_4,BAM,4825,1835,75,28,0,0,0x00001003,embedded,
AR0329,28,FIRE_4,FIRE_4,BAM,4994,2133,78,33,0,0,0x00001003,embedded,
AR0329,31,FIRE_4,FIRE_4,BAM,3017,1925,47,30,0,0,0x00001003,embedded,
AR0329,32,FIRE_4,FIRE_4,BAM,2577,2250,40,35,0,0,0x00001003,embedded,
AR0329,33,FIRE_4,FIRE_4,BAM,2424,2142,37,33,0,0,0x00001003,embedded,
AR0329,34,FIRE_4,FIRE_4,BAM,2271,2033,35,31,0,0,0x00001003,embedded,
AR0329,35,FIRE_4,FIRE_4,BAM,2118,1925,33,30,0,0,0x00001003,embedded,
AR0329,36,FIRE_4,FIRE_4,BAM,1896,2217,29,34,0,0,0x00001003,embedded,
AR0329,37,FIRE_4,FIRE_4,BAM,1840,2655,28,41,0,0,0x00001003,embedded,
AR0329,38,FIRE_4,FIRE_4,BAM,2305,2300,36,35,0,0,0x00001003,embedded,
AR0329,39,FIRE_4,FIRE_4,BAM,2731,2358,42,36,0,0,0x00001003,embedded,
AR0329,40,FIRE_4,FIRE_4,BAM,2884,2467,45,38,0,0,0x00001003,embedded,
AR0331,11,FIRE_4,FIRE_4,BAM,627,547,9,8,0,0,0x00001043,embedded,
AR0331,12,FIRE_4,FIRE_4,BAM,565,507,8,7,0,0,0x00001043,embedded,
AR0334,2,FIRE_4,FIRE_4,BAM,263,321,4,5,0,0,0x00001003,embedded,
AR0334,3,FIRE_4,FIRE_4,BAM,818,202,12,3,0,0,0x00001003,embedded,
AR0400,46,FIRE_4,FIRE_4,BAM,1878,1515,29,23,0,0,0x00001143,embedded,
AR0400,47,FIRE_4,FIRE_4,BAM,2049,1633,32,25,0,0,0x00001143,embedded,
AR0400,48,FIRE_4,FIRE_4,BAM,1953,2065,30,32,0,0,0x00001143,embedded,
AR0400,49,FIRE_4,FIRE_4,BAM,2080,2062,32,32,0,0,0x00001143,embedded,
AR0405,0,FIRE_4,FIRE_4,BAM,1424,1250,22,19,0,0,0x00001043,embedded,
AR0405,1,FIRE_4,FIRE_4,BAM,1276,1356,19,21,0,0,0x00001043,embedded,
AR0405,2,FIRE_4,FIRE_4,BAM,1460,165,22,2,0,0,0x00001043,embedded,
AR0405,3,FIRE_4,FIRE_4,BAM,1274,454,19,7,0,0,0x00001043,embedded,
AR0405,4,FIRE_4,FIRE_4,BAM,500,837,7,13,0,0,0x00001043,embedded,
AR0405,5,FIRE_4,FIRE_4,BAM,667,758,10,11,0,0,0x00001043,embedded,
AR0405,6,FIRE_4,FIRE_4,BAM,348,966,5,15,0,0,0x00001043,embedded,
AR0405,7,FIRE_4,FIRE_4,BAM,677,1154,10,18,0,0,0x00001043,embedded,
AR0405,8,FIRE_4,FIRE_4,BAM,1161,885,18,13,0,0,0x00001043,embedded,
AR0405,9,FIRE_4,FIRE_4,BAM,1001,998,15,15,0,0,0x00001043,embedded,
AR0405,10,FIRE_4,FIRE_4,BAM,1632,549,25,8,0,0,0x00001043,embedded,
AR0405,11,FIRE_4,FIRE_4,BAM,2026,511,31,7,0,0,0x00001043,embedded,
AR0405,12,FIRE_4,FIRE_4,BAM,2171,1178,33,18,0,0,0x00001043,embedded,
AR0405,13,FIRE_4,FIRE_4,BAM,2033,1081,31,16,0,0,0x00001043,embedded,
AR0405,14,FIRE_4,FIRE_4,BAM,2175,1031,33,16,0,0,0x00001043,embedded,
AR0405,15,FIRE_4,FIRE_4,BAM,2133,785,33,12,0,0,0x00001043,embedded,
AR0405,16,FIRE_4,FIRE_4,BAM,2496,799,39,12,0,0,0x00001043,embedded,
AR0405,17,FIRE_4,FIRE_4,BAM,1784,995,27,15,0,0,0x00001043,embedded,
AR0405,18,FIRE_4,FIRE_4,BAM,1620,1110,25,17,0,0,0x00001043,embedded,
AR0405,19,FIRE_4,FIRE_4,BAM,1309,1633,20,25,0,0,0x00001043,embedded,
AR0405,20,FIRE_4,FIRE_4,BAM,1212,1566,18,24,0,0,0x00001043,embedded,
AR0405,21,FIRE_4,FIRE_4,BAM,491,1536,7,24,0,0,0x00001043,embedded,
AR0405,22,FIRE_4,FIRE_4,BAM,292,1679,4,26,0,0,0x00001043,embedded,
AR0406,13,FIRE_4,FIRE_4,BAM,712,479,11,7,0,0,0x00001043,embedded,
AR0406,14,FIRE_4,FIRE_4,BAM,835,430,13,6,0,0,0x00001043,embedded,
AR0406,15,FIRE_4,FIRE_4,BAM,991,538,15,8,0,0,0x00001043,embedded,
AR0406,16,FIRE_4,FIRE_4,BAM,1040,189,16,2,0,0,0x00001043,embedded,
AR0406,17,FIRE_4,FIRE_4,BAM,1190,292,18,4,0,0,0x00001043,embedded,
AR0406,18,FIRE_4,FIRE_4,BAM,1187,152,18,2,0,0,0x00001043,embedded,
AR0406,19,FIRE_4,FIRE_4,BAM,1319,248,20,3,0,0,0x00001043,embedded,
AR0406,20,FIRE_4,FIRE_4,BAM,1315,391,20,6,0,0,0x00001043,embedded,
AR0406,21,FIRE_4,FIRE_4,BAM,1054,447,16,6,0,0,0x00001043,embedded,
AR0406,22,FIRE_4,FIRE_4,BAM,1046,74,16,1,0,0,0x00001043,embedded,
AR0406,23,FIRE_4,FIRE_4,BAM,2443,372,38,5,0,0,0x00001043,embedded,
AR0406,24,FIRE_4,FIRE_4,BAM,2773,603,43,9,0,0,0x00001043,embedded,
AR0406,25,FIRE_4,FIRE_4,BAM,2606,485,40,7,0,0,0x00001043,embedded,
AR0406,26,FIRE_4,FIRE_4,BAM,3018,1127,47,17,0,0,0x00001043,embedded,
AR0406,27,FIRE_4,FIRE_4,BAM,3121,1269,48,19,0,0,0x00001043,embedded,
AR0406,28,FIRE_4,FIRE_4,BAM,2455,1095,38,17,0,0,0x00001043,embedded,
AR0406,29,FIRE_4,FIRE_4,BAM,2608,877,40,13,0,0,0x00001043,embedded,
AR0406,30,FIRE_4,FIRE_4,BAM,2700,946,42,14,0,0,0x00001043,embedded,
AR0406,31,FIRE_4,FIRE_4,BAM,2907,698,45,10,0,0,0x00001043,embedded,
AR0406,32,FIRE_4,FIRE_4,BAM,2303,1275,35,19,0,0,0x00001043,embedded,
AR0406,33,FIRE_4,FIRE_4,BAM,2332,1445,36,22,0,0,0x00001043,embedded,
AR0406,34,FIRE_4,FIRE_4,BAM,2382,694,37,10,0,0,0x00001043,embedded,
AR0406,35,FIRE_4,FIRE_4,BAM,3122,1387,48,21,0,0,0x00001043,embedded,
AR0406,36,FIRE_4,FIRE_4,BAM,3071,1602,47,25,0,0,0x00001043,embedded,
AR0406,37,FIRE_4,FIRE_4,BAM,3268,1712,51,26,0,0,0x00001043,embedded,
AR0406,38,FIRE_4,FIRE_4,BAM,3487,1865,54,29,0,0,0x00001043,embedded,
AR0406,39,FIRE_4,FIRE_4,BAM,2150,852,33,13,0,0,0x00001043,embedded,
AR0406,40,FIRE_4,FIRE_4,BAM,1918,1018,29,15,0,0,0x00001043,embedded,
AR0406,41,FIRE_4,FIRE_4,BAM,1737,1166,27,18,0,0,0x00001043,embedded,
AR0406,42,FIRE_4,FIRE_4,BAM,1630,1364,25,21,0,0,0x00001043,embedded,
AR0406,43,FIRE_4,FIRE_4,BAM,1053,1195,16,18,0,0,0x00001043,embedded,
AR0406,44,FIRE_4,FIRE_4,BAM,1289,1354,20,21,0,0,0x00001043,embedded,
AR0406,45,FIRE_4,FIRE_4,BAM,1449,1463,22,22,0,0,0x00001043,embedded,
AR0406,46,FIRE_4,FIRE_4,BAM,1592,1574,24,24,0,0,0x00001043,embedded,
AR0406,47,FIRE_4,FIRE_4,BAM,832,1696,13,26,0,0,0x00001043,embedded,
AR0406,48,FIRE_4,FIRE_4,BAM,605,1535,9,23,0,0,0x00001043,embedded,
AR0406,49,FIRE_4,FIRE_4,BAM,377,1668,5,26,0,0,0x00001043,embedded,
AR0504,63,FIRE_4,FIRE_4,BAM,1708,989,26,15,0,0,0x00001003,embedded,
AR0504,64,FIRE_4,FIRE_4,BAM,1596,910,24,14,0,0,0x00001003,embedded,
AR0504,65,FIRE_4,FIRE_4,BAM,1456,791,22,12,0,0,0x00001003,embedded,
AR0504,66,FIRE_4,FIRE_4,BAM,1342,723,20,11,0,0,0x00001003,embedded,
AR0504,67,FIRE_4,FIRE_4,BAM,1160,621,18,9,0,0,0x00001003,embedded,
AR0504,68,FIRE_4,FIRE_4,BAM,1342,1248,20,19,0,0,0x00001003,embedded,
AR0504,69,FIRE_4,FIRE_4,BAM,1213,1180,18,18,0,0,0x00001003,embedded,
AR0504,70,FIRE_4,FIRE_4,BAM,1064,1081,16,16,0,0,0x00001001,embedded,
AR0504,71,FIRE_4,FIRE_4,BAM,946,1006,14,15,0,0,0x00001003,embedded,
AR0504,72,FIRE_4,FIRE_4,BAM,799,865,12,13,0,0,0x00001003,embedded,
AR0504,73,FIRE_4,FIRE_4,BAM,837,1329,13,20,0,0,0x00001003,embedded,
AR0509,3,FIRE_4,FIRE_4,BAM,337,291,5,4,0,0,0x00001003,embedded,
AR0509,4,FIRE_4,FIRE_4,BAM,233,374,3,5,0,0,0x00001003,embedded,
AR0509,5,FIRE_4,FIRE_4,BAM,832,313,13,4,0,0,0x00001003,embedded,
AR0509,6,FIRE_4,FIRE_4,BAM,86,646,1,10,0,0,0x00001003,embedded,
AR0511,6,FIRE_4,FIRE_4,BAM,1557,378,24,5,0,0,0x00001003,embedded,
AR0511,7,FIRE_4,FIRE_4,BAM,575,747,8,11,0,0,0x00001003,embedded,
AR0511,8,FIRE_4,FIRE_4,BAM,714,855,11,13,0,0,0x00001003,embedded,
AR0511,9,FIRE_4,FIRE_4,BAM,414,865,6,13,0,0,0x00001003,embedded,
AR0511,10,FIRE_4,FIRE_4,BAM,482,1018,7,15,0,0,0x00001003,embedded,
AR0511,11,FIRE_4,FIRE_4,BAM,388,837,6,13,0,0,0x00001003,embedded,
AR0522,0,FIRE_4,FIRE_4,BAM,233,379,3,5,0,0,0x00001003,embedded,
AR0522,1,FIRE_4,FIRE_4,BAM,337,289,5,4,0,0,0x00001003,embedded,
AR0522,2,FIRE_4,FIRE_4,BAM,833,316,13,4,0,0,0x00001003,embedded,
AR0526,11,FIRE_4,FIRE_4,BAM,626,548,9,8,0,0,0x00001043,embedded,
AR0526,12,FIRE_4,FIRE_4,BAM,565,506,8,7,0,0,0x00001043,embedded,
AR0529,1,FIRE_4,FIRE_4,BAM,164,381,2,5,0,0,0x00001003,embedded,
AR0529,4,FIRE_4,FIRE_4,BAM,348,240,5,3,0,0,0x00001043,embedded,
AR0529,5,FIRE_4,FIRE_4,BAM,612,55,9,0,0,0,0x00001043,embedded,
AR0529,6,FIRE_4,FIRE_4,BAM,581,239,9,3,0,0,0x00001043,embedded,
AR0529,7,FIRE_4,FIRE_4,BAM,680,365,10,5,0,0,0x00001043,embedded,
AR0529,8,FIRE_4,FIRE_4,BAM,865,223,13,3,0,0,0x00001043,embedded,
AR0700,16,FIRE_4,FIRE_4,BAM,2267,1961,35,30,0,0,0x00001043,embedded,
AR0700,17,FIRE_4,FIRE_4,BAM,2267,1922,35,30,0,0,0x00001043,embedded,
AR0700,18,FIRE_4,FIRE_4,BAM,2267,1882,35,29,0,0,0x00001043,embedded,
AR0700,19,FIRE_4,FIRE_4,BAM,3090,1763,48,27,0,0,0x00001043,embedded,
AR0700,20,FIRE_4,FIRE_4,BAM,3090,1724,48,26,0,0,0x00001043,embedded,
AR0700,21,FIRE_4,FIRE_4,BAM,3090,1684,48,26,0,0,0x00001043,embedded,
AR0700,22,FIRE_4,FIRE_4,BAM,2452,2190,38,34,0,0,0x00001043,embedded,
AR0700,23,FIRE_4,FIRE_4,BAM,2452,2151,38,33,0,0,0x00001043,embedded,
AR0700,24,FIRE_4,FIRE_4,BAM,2452,2111,38,32,0,0,0x00001043,embedded,
AR0700,25,FIRE_4,FIRE_4,BAM,2859,2281,44,35,0,0,0x00001043,embedded,
AR0700,26,FIRE_4,FIRE_4,BAM,2859,2242,44,35,0,0,0x00001043,embedded,
AR0700,27,FIRE_4,FIRE_4,BAM,2859,2202,44,34,0,0,0x00001043,embedded,
AR0700,28,FIRE_4,FIRE_4,BAM,1976,2123,30,33,0,0,0x00001043,embedded,
AR0700,29,FIRE_4,FIRE_4,BAM,1976,2084,30,32,0,0,0x00001043,embedded,
AR0700,30,FIRE_4,FIRE_4,BAM,1976,2044,30,31,0,0,0x00001043,embedded,
AR0700,31,FIRE_4,FIRE_4,BAM,1800,2244,28,35,0,0,0x00001043,embedded,
AR0700,32,FIRE_4,FIRE_4,BAM,1800,2205,28,34,0,0,0x00001043,embedded,
AR0700,33,FIRE_4,FIRE_4,BAM,1800,2165,28,33,0,0,0x00001043,embedded,
AR0700,34,FIRE_4,FIRE_4,BAM,1540,2556,24,39,0,0,0x00001043,embedded,
AR0700,35,FIRE_4,FIRE_4,BAM,1540,2517,24,39,0,0,0x00001043,embedded,
AR0700,36,FIRE_4,FIRE_4,BAM,1540,2477,24,38,0,0,0x00001043,embedded,
AR0700,37,FIRE_4,FIRE_4,BAM,1706,2416,26,37,0,0,0x00001043,embedded,
AR0700,38,FIRE_4,FIRE_4,BAM,1706,2377,26,37,0,0,0x00001043,embedded,
AR0700,39,FIRE_4,FIRE_4,BAM,1706,2337,26,36,0,0,0x00001043,embedded,
AR0700,40,FIRE_4,FIRE_4,BAM,2170,2488,33,38,0,0,0x00001043,embedded,
AR0700,41,FIRE_4,FIRE_4,BAM,2170,2448,33,38,0,0,0x00001043,embedded,
AR0700,42,FIRE_4,FIRE_4,BAM,2336,2741,36,42,0,0,0x00001003,embedded,
AR0700,43,FIRE_4,FIRE_4,BAM,2336,2702,36,42,0,0,0x00001003,embedded,
AR0700,44,FIRE_4,FIRE_4,BAM,2336,2662,36,41,0,0,0x00001043,embedded,
AR0700,45,FIRE_4,FIRE_4,BAM,2497,2587,39,40,0,0,0x00001003,embedded,
AR0700,46,FIRE_4,FIRE_4,BAM,2497,2548,39,39,0,0,0x00001043,embedded,
AR0700,47,FIRE_4,FIRE_4,BAM,2742,2428,42,37,0,0,0x00001043,embedded,
AR0700,48,FIRE_4,FIRE_4,BAM,2742,2389,42,37,0,0,0x00001043,embedded,
AR0700,49,FIRE_4,FIRE_4,BAM,2088,2968,32,46,0,0,0x00001043,embedded,
AR0700,50,FIRE_4,FIRE_4,BAM,2088,2929,32,45,0,0,0x00001043,embedded,
AR0700,51,FIRE_4,FIRE_4,BAM,2088,2889,32,45,0,0,0x00001043,embedded,
AR0704,0,FIRE_4,FIRE_4,BAM,72,567,1,8,0,0,0x00001043,embedded,
AR0704,1,FIRE_4,FIRE_4,BAM,141,516,2,8,0,0,0x00001043,embedded,
AR0704,2,FIRE_4,FIRE_4,BAM,200,475,3,7,0,0,0x00001043,embedded,
AR0704,3,FIRE_4,FIRE_4,BAM,268,428,4,6,0,0,0x00001043,embedded,
AR0704,4,FIRE_4,FIRE_4,BAM,408,328,6,5,0,0,0x00001043,embedded,
AR0704,5,FIRE_4,FIRE_4,BAM,477,278,7,4,0,0,0x00001043,embedded,
AR0704,6,FIRE_4,FIRE_4,BAM,518,249,8,3,0,0,0x00001043,embedded,
AR0704,7,FIRE_4,FIRE_4,BAM,586,203,9,3,0,0,0x00001043,embedded,
AR0704,8,FIRE_4,FIRE_4,BAM,672,211,10,3,0,0,0x00001043,embedded,
AR0704,9,FIRE_4,FIRE_4,BAM,724,247,11,3,0,0,0x00001043,embedded,
AR0704,10,FIRE_4,FIRE_4,BAM,788,302,12,4,0,0,0x00001043,embedded,
AR0704,11,FIRE_4,FIRE_4,BAM,865,357,13,5,0,0,0x00001043,embedded,
AR0704,12,FIRE_4,FIRE_4,BAM,936,397,14,6,0,0,0x00001043,embedded,
AR0704,13,FIRE_4,FIRE_4,BAM,983,429,15,6,0,0,0x00001043,embedded,
AR0704,14,FIRE_4,FIRE_4,BAM,882,61,13,0,0,0,0x00001043,embedded,
AR0704,15,FIRE_4,FIRE_4,BAM,951,110,14,1,0,0,0x00001043,embedded,
AR0704,16,FIRE_4,FIRE_4,BAM,1128,233,17,3,0,0,0x00001043,embedded,
AR0704,17,FIRE_4,FIRE_4,BAM,1196,281,18,4,0,0,0x00001043,embedded,
AR0706,2,FIRE_4,FIRE_4,BAM,262,322,4,5,0,0,0x00001003,embedded,
AR0706,3,FIRE_4,FIRE_4,BAM,818,202,12,3,0,0,0x00001003,embedded,
AR0709,0,FIRE_4,FIRE_4,BAM,263,453,4,7,0,0,0x00001003,embedded,
AR0709,1,FIRE_4,FIRE_4,BAM,324,408,5,6,0,0,0x00001003,embedded,
AR0709,2,FIRE_4,FIRE_4,BAM,455,315,7,4,0,0,0x00001003,embedded,
AR0709,3,FIRE_4,FIRE_4,BAM,625,283,9,4,0,0,0x00001003,embedded,
AR0709,4,FIRE_4,FIRE_4,BAM,715,346,11,5,0,0,0x00001003,embedded,
AR0709,5,FIRE_4,FIRE_4,BAM,862,340,13,5,0,0,0x00001003,embedded,
AR0709,6,FIRE_4,FIRE_4,BAM,986,254,15,3,0,0,0x00001003,embedded,
AR0709,7,FIRE_4,FIRE_4,BAM,791,87,12,1,0,0,0x00001003,embedded,
AR0800,7,FIRE_4,FIRE_4,BAM,1730,1845,27,28,0,0,0x00001043,embedded,
AR0800,8,FIRE_4,FIRE_4,BAM,2074,1939,32,30,0,0,0x00001043,embedded,
AR0800,17,FIRE_4,FIRE_4,BAM,562,1261,8,19,0,0,0x00001043,embedded,
AR0800,29,FIRE_4,FIRE_4,BAM,2253,1391,35,21,0,0,0x00001043,embedded,
AR0800,30,FIRE_4,FIRE_4,BAM,2171,1332,33,20,0,0,0x00001043,embedded,
AR0800,31,FIRE_4,FIRE_4,BAM,2081,1270,32,19,0,0,0x00001043,embedded,
AR0800,32,FIRE_4,FIRE_4,BAM,1995,1210,31,18,0,0,0x00001043,embedded,
AR0800,33,FIRE_4,FIRE_4,BAM,551,1028,8,16,0,0,0x00001043,embedded,
AR0800,34,FIRE_4,FIRE_4,BAM,657,954,10,14,0,0,0x00001043,embedded,
AR0800,35,FIRE_4,FIRE_4,BAM,720,897,11,14,0,0,0x00001043,embedded,
AR0800,36,FIRE_4,FIRE_4,BAM,815,828,12,12,0,0,0x00001043,embedded,
AR0800,37,FIRE_4,FIRE_4,BAM,1796,2037,28,31,0,0,0x00001043,embedded,
AR0800,38,FIRE_4,FIRE_4,BAM,1896,2068,29,32,0,0,0x00001043,embedded,
AR0801,6,FIRE_4,FIRE_4,BAM,170,774,2,12,0,0,0x00001043,embedded,
AR0801,7,FIRE_4,FIRE_4,BAM,624,720,9,11,0,0,0x00001043,embedded,
AR0801,8,FIRE_4,FIRE_4,BAM,953,514,14,8,0,0,0x00001043,embedded,
AR0801,9,FIRE_4,FIRE_4,BAM,1103,464,17,7,0,0,0x00001043,embedded,
AR0801,10,FIRE_4,FIRE_4,BAM,1254,422,19,6,0,0,0x00001043,embedded,
AR0801,11,FIRE_4,FIRE_4,BAM,1388,536,21,8,0,0,0x00001043,embedded,
AR0801,12,FIRE_4,FIRE_4,BAM,1463,667,22,10,0,0,0x00001043,embedded,
AR0801,13,FIRE_4,FIRE_4,BAM,1576,1423,24,22,0,0,0x00001043,embedded,
AR0801,14,FIRE_4,FIRE_4,BAM,1727,1379,26,21,0,0,0x00001043,embedded,
AR0801,15,FIRE_4,FIRE_4,BAM,772,2394,12,37,0,0,0x00001043,embedded,
AR0801,16,FIRE_4,FIRE_4,BAM,942,3234,14,50,0,0,0x00001043,embedded,
AR0801,17,FIRE_4,FIRE_4,BAM,366,3566,5,55,0,0,0x00001043,embedded,
AR0801,18,FIRE_4,FIRE_4,BAM,501,3447,7,53,0,0,0x00001043,embedded,
AR0801,19,FIRE_4,FIRE_4,BAM,3604,1785,56,27,0,0,0x00001043,embedded,
AR0801,20,FIRE_4,FIRE_4,BAM,3702,1758,57,27,0,0,0x00001043,embedded,
AR0801,21,FIRE_4,FIRE_4,BAM,1814,601,28,9,0,0,0x00001043,embedded,
AR0801,22,FIRE_4,FIRE_4,BAM,534,1766,8,27,0,0,0x00001043,embedded,
AR0801,23,FIRE_4,FIRE_4,BAM,724,1719,11,26,0,0,0x00001043,embedded,
AR0801,24,FIRE_4,FIRE_4,BAM,883,1615,13,25,0,0,0x00001043,embedded,
AR0801,25,FIRE_4,FIRE_4,BAM,893,3537,13,55,0,0,0x00001043,embedded,
AR0802,2,FIRE_4,FIRE_4,BAM,246,368,3,5,0,0,0x00001043,embedded,
AR0802,3,FIRE_4,FIRE_4,BAM,385,466,6,7,0,0,0x00001043,embedded,
AR0802,4,FIRE_4,FIRE_4,BAM,506,551,7,8,0,0,0x00001043,embedded,
AR0802,5,FIRE_4,FIRE_4,BAM,664,662,10,10,0,0,0x00001043,embedded,
AR0802,6,FIRE_4,FIRE_4,BAM,1020,79,15,1,0,0,0x00001043,embedded,
AR0802,7,FIRE_4,FIRE_4,BAM,1143,168,17,2,0,0,0x00001043,embedded,
AR0802,8,FIRE_4,FIRE_4,BAM,1284,267,20,4,0,0,0x00001043,embedded,
AR0802,9,FIRE_4,FIRE_4,BAM,1485,408,23,6,0,0,0x00001043,embedded,
AR0802,10,FIRE_4,FIRE_4,BAM,847,209,13,3,0,0,0x00001043,embedded,
AR0802,11,FIRE_4,FIRE_4,BAM,970,302,15,4,0,0,0x00001043,embedded,
AR0802,12,FIRE_4,FIRE_4,BAM,1108,401,17,6,0,0,0x00001043,embedded,
AR0802,13,FIRE_4,FIRE_4,BAM,1266,513,19,8,0,0,0x00001043,embedded,
AR0802,14,FIRE_4,FIRE_4,BAM,467,1085,7,16,0,0,0x00001043,embedded,
AR0802,15,FIRE_4,FIRE_4,BAM,510,1290,7,20,0,0,0x00001043,embedded,
AR0802,16,FIRE_4,FIRE_4,BAM,2146,1243,33,19,0,0,0x00001043,embedded,
AR0802,17,FIRE_4,FIRE_4,BAM,154,1842,2,28,0,0,0x00001003,embedded,
AR0802,18,FIRE_4,FIRE_4,BAM,509,1761,7,27,0,0,0x00001043,embedded,
AR0802,19,FIRE_4,FIRE_4,BAM,577,2199,9,34,0,0,0x00001043,embedded,
AR0802,20,FIRE_4,FIRE_4,BAM,928,2447,14,38,0,0,0x00001043,embedded,
AR0802,21,FIRE_4,FIRE_4,BAM,1066,2256,16,35,0,0,0x00001043,embedded,
AR0802,22,FIRE_4,FIRE_4,BAM,1155,2039,18,31,0,0,0x00001043,embedded,
AR0802,23,FIRE_4,FIRE_4,BAM,1257,2106,19,32,0,0,0x00001043,embedded,
AR0802,24,FIRE_4,FIRE_4,BAM,974,1919,15,29,0,0,0x00001043,embedded,
AR0803,5,FIRE_4,FIRE_4,BAM,519,621,8,9,0,0,0x00001043,embedded,
AR0803,6,FIRE_4,FIRE_4,BAM,1017,644,15,10,0,0,0x00001043,embedded,
AR0803,7,FIRE_4,FIRE_4,BAM,1253,239,19,3,0,0,0x00001043,embedded,
AR0803,8,FIRE_4,FIRE_4,BAM,1636,350,25,5,0,0,0x00001043,embedded,
AR0803,9,FIRE_4,FIRE_4,BAM,1611,167,25,2,0,0,0x00001043,embedded,
AR0803,10,FIRE_4,FIRE_4,BAM,1100,528,17,8,0,0,0x00001003,embedded,
AR0803,11,FIRE_4,FIRE_4,BAM,1492,614,23,9,0,0,0x00001003,embedded,
AR0803,12,FIRE_4,FIRE_4,BAM,1823,237,28,3,0,0,0x00001003,embedded,
AR0808,6,FIRE_4,FIRE_4,BAM,170,774,2,12,0,0,0x00001043,embedded,
AR0808,7,FIRE_4,FIRE_4,BAM,624,720,9,11,0,0,0x00001043,embedded,
AR0808,8,FIRE_4,FIRE_4,BAM,953,514,14,8,0,0,0x00001043,embedded,
AR0808,9,FIRE_4,FIRE_4,BAM,1103,464,17,7,0,0,0x00001043,embedded,
AR0808,10,FIRE_4,FIRE_4,BAM,1254,422,19,6,0,0,0x00001043,embedded,
AR0808,11,FIRE_4,FIRE_4,BAM,1388,536,21,8,0,0,0x00001043,embedded,
AR0808,12,FIRE_4,FIRE_4,BAM,1463,667,22,10,0,0,0x00001043,embedded,
AR0808,13,FIRE_4,FIRE_4,BAM,1576,1423,24,22,0,0,0x00001043,embedded,
AR0808,14,FIRE_4,FIRE_4,BAM,1727,1379,26,21,0,0,0x00001043,embedded,
AR0808,15,FIRE_4,FIRE_4,BAM,772,2394,12,37,0,0,0x00001043,embedded,
AR0808,16,FIRE_4,FIRE_4,BAM,942,3234,14,50,0,0,0x00001043,embedded,
AR0808,17,FIRE_4,FIRE_4,BAM,366,3566,5,55,0,0,0x00001043,embedded,
AR0808,18,FIRE_4,FIRE_4,BAM,501,3447,7,53,0,0,0x00001043,embedded,
AR0808,19,FIRE_4,FIRE_4,BAM,3604,1785,56,27,0,0,0x00001043,embedded,
AR0808,20,FIRE_4,FIRE_4,BAM,3702,1758,57,27,0,0,0x00001043,embedded,
AR0808,21,FIRE_4,FIRE_4,BAM,1814,601,28,9,0,0,0x00001043,embedded,
AR0808,22,FIRE_4,FIRE_4,BAM,534,1766,8,27,0,0,0x00001043,embedded,
AR0808,23,FIRE_4,FIRE_4,BAM,724,1719,11,26,0,0,0x00001043,embedded,
AR0808,24,FIRE_4,FIRE_4,BAM,883,1615,13,25,0,0,0x00001043,embedded,
AR0808,25,FIRE_4,FIRE_4,BAM,893,3537,13,55,0,0,0x00001043,embedded,
AR0809,5,FIRE_4,FIRE_4,BAM,519,621,8,9,0,0,0x00001003,embedded,
AR0809,6,FIRE_4,FIRE_4,BAM,1017,642,15,10,0,0,0x00001003,embedded,
AR0809,7,FIRE_4,FIRE_4,BAM,1253,239,19,3,0,0,0x00001003,embedded,
AR0809,8,FIRE_4,FIRE_4,BAM,1636,350,25,5,0,0,0x00001003,embedded,
AR0809,9,FIRE_4,FIRE_4,BAM,1611,167,25,2,0,0,0x00001003,embedded,
AR0809,10,FIRE_4,FIRE_4,BAM,1102,532,17,8,0,0,0x00001003,embedded,
AR0809,11,FIRE_4,FIRE_4,BAM,1492,614,23,9,0,0,0x00001003,embedded,
AR0809,12,FIRE_4,FIRE_4,BAM,1823,237,28,3,0,0,0x00001003,embedded,
AR0904,0,FIRE_4,FIRE_4,BAM,473,107,7,1,0,0,0x00001003,embedded,
AR0904,1,FIRE_4,FIRE_4,BAM,124,297,1,4,0,0,0x00001003,embedded,
AR0904,2,FIRE_4,FIRE_4,BAM,917,1043,14,16,0,0,0x00001003,embedded,
AR0904,3,FIRE_4,FIRE_4,BAM,1583,310,24,4,0,0,0x00001003,embedded,
AR0906,65,FIRE_4,FIRE_4,BAM,1342,1249,20,19,0,0,0x00001043,embedded,
AR0906,66,FIRE_4,FIRE_4,BAM,1213,1182,18,18,0,0,0x00001043,embedded,
AR0906,67,FIRE_4,FIRE_4,BAM,1064,1082,16,16,0,0,0x00001043,embedded,
AR0906,68,FIRE_4,FIRE_4,BAM,946,1008,14,15,0,0,0x00001043,embedded,
AR0906,69,FIRE_4,FIRE_4,BAM,1160,622,18,9,0,0,0x00001043,embedded,
AR0906,70,FIRE_4,FIRE_4,BAM,799,865,12,13,0,0,0x00001043,embedded,
AR0906,71,FIRE_4,FIRE_4,BAM,1343,725,20,11,0,0,0x00001043,embedded,
AR0906,72,FIRE_4,FIRE_4,BAM,1455,791,22,12,0,0,0x00001043,embedded,
AR0906,73,FIRE_4,FIRE_4,BAM,1596,911,24,14,0,0,0x00001043,embedded,
