animation_id,animation_id_decimal,ids_symbol,ids_present,ini_present,symbol_class,symbol_gender,symbol_race,symbol_variant,animation_family,animation_type,engine_section,ini_resref,ini_source_bif,ini_sha256,split_bams,false_color,can_lie_down,detected_by_infravision,equip_helmet,resref,resref_paperdoll,resref_armor_base,resref_armor_specific,armor_max_code,height_code,height_code_helmet,height_code_shield,resref_weapon1,resref_weapon2,ini_sections_json,runtime_profile,runtime_supported,family_count,pipeline_ready_family_count,override_collision,blocker
0x7500,29952,DOPPLEGANGER,yes,yes,DOPPLEGANGER,,,,0x7000,7000,monster_old,7500.INI,data/Patch2.bif,DB38E3F217EA7D929F29C15E4029433ED121F6DDFF485A56A53D6BD39FF43C5A,,0,,1,,MDOP,,,,,,,,,,"{""general"":{""animation_type"":""7000"",""cast_frame"":""4"",""color_blood"":""60"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""6"",""personal_space"":""3"",""sound_freq"":""5""},""monster_old"":{""detected_by_infravision"":""1"",""false_color"":""0"",""resref"":""MDOP""},""sounds"":{""attack"":""doppl05,blank,blank"",""attack_backslash"":""doppl05,blank,blank"",""attack_backslash_frame"":""0,0,0"",""attack_frame"":""0,0,0"",""attack_jab"":""doppl05,blank,blank"",""attack_jab_frame"":""0,0,0"",""attack_slash"":""doppl05,blank,blank"",""attack_slash_frame"":""0,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""doppl03,doppl04"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""doppl08"",""damage_frame"":""0"",""die"":""doppl09"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_02b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""doppl03"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x7501,29953,DOPPLEGANGER_GREATER,yes,yes,DOPPLEGANGER_GREATER,,,,0x7000,7000,monster_old,7501.INI,data/Patch2.bif,9746ED93476C955AC898292D42690186C64B1EA3E64C41E5BD595FC1E0417679,,0,,1,,MDOP,,,,,,,,,,"{""general"":{""animation_type"":""7000"",""cast_frame"":""4"",""color_blood"":""60"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""6"",""new_palette"":""MDOP_GR"",""personal_space"":""3"",""sound_freq"":""5""},""monster_old"":{""detected_by_infravision"":""1"",""false_color"":""0"",""resref"":""MDOP""},""sounds"":{""attack"":""doppl05,blank,blank"",""attack_backslash"":""doppl05,blank,blank"",""attack_backslash_frame"":""0,0,0"",""attack_frame"":""0,0,0"",""attack_jab"":""doppl05,blank,blank"",""attack_jab_frame"":""0,0,0"",""attack_slash"":""doppl05,blank,blank"",""attack_slash_frame"":""0,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""doppl03,doppl04"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""doppl08"",""damage_frame"":""0"",""die"":""doppl09"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_02b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""doppl03"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x7600,30208,ETTERCAP,yes,yes,ETTERCAP,,,,0x7000,7000,monster_old,7600.INI,data/Patch2.bif,F4C12C9F3ED5D1A9AB0F312CD7AFDF3D77CAF06CCC78EC677435A7B103AAC2A7,,0,,1,,METT,,,,,,,,,,"{""general"":{""animation_type"":""7000"",""cast_frame"":""4"",""color_blood"":""50"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""6"",""personal_space"":""3"",""sound_freq"":""8""},""monster_old"":{""detected_by_infravision"":""1"",""false_color"":""0"",""resref"":""METT""},""sounds"":{""attack"":""etter03,blank,blank"",""attack_backslash"":""etter06,blank,blank"",""attack_backslash_frame"":""0,0,0"",""attack_frame"":""0,0,0"",""attack_jab"":""etter07,blank,blank"",""attack_jab_frame"":""0,0,0"",""attack_slash"":""etter05,blank,blank"",""attack_slash_frame"":""0,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""etter03,etter04"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""etter08"",""damage_frame"":""0,0"",""die"":""etter09"",""die_frame"":""0,0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_02b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""etter03"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x7601,30209,MAUREZHI,yes,yes,MAUREZHI,,,,0x7000,7000,monster_old,7601.INI,data/Patch2.bif,1140B5DC636403301EB4EDDD9CA58B00FAFBA59DE3710E9A94734E35F48206BC,0,0,1,0,,MGHL,,,,,,,,,,"{""general"":{""animation_type"":""7000"",""cast_frame"":""4"",""color_blood"":""66"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""4"",""new_palette"":""MGHL_MA"",""personal_space"":""3"",""sound_freq"":""48""},""monster_old"":{""can_lie_down"":""1"",""detected_by_infravision"":""0"",""false_color"":""0"",""path_smooth"":""0"",""resref"":""MGHL"",""split_bams"":""0""},""sounds"":{""attack"":""ghoul03,blank,blank"",""attack_backslash"":""ghoul06,blank,blank"",""attack_backslash_frame"":""2,0,0"",""attack_frame"":""2,0,0"",""attack_jab"":"""",""attack_jab_frame"":""0"",""attack_slash"":""ghoul05,blank,blank"",""attack_slash_frame"":""2,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""ghoul03,ghoul04"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""ghoul08"",""damage_frame"":""0"",""die"":""ghoul09"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_02b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""ghoul03"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x7602,30210,MYRLOCHAR,yes,yes,MYRLOCHAR,,,,0x7000,7000,monster_old,7602.INI,data/Patch2.bif,D35438F9F8DBD5AA10487697D12738343C0CA9F425D114BC38544E3885BF60C5,,0,,0,,MSPI,,,,,,,,,,"{""general"":{""animation_type"":""7000"",""cast_frame"":""4"",""color_blood"":""51"",""color_chunks"":""255"",""ellipse"":""16"",""move_scale"":""5"",""new_palette"":""MSPI_MY"",""personal_space"":""3"",""sound_freq"":""20""},""monster_old"":{""detected_by_infravision"":""0"",""false_color"":""0"",""resref"":""MSPI""},""sounds"":{""attack"":""wspid03,blank,blank"",""attack_backslash"":""wspid06,blank,blank"",""attack_backslash_frame"":""0,0,0"",""attack_frame"":""0,0,0"",""attack_jab"":"""",""attack_jab_frame"":""0"",""attack_slash"":""wspid05,blank,blank"",""attack_slash_frame"":""0,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""wspid03,sspid04"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""wspid08"",""damage_frame"":""0"",""die"":""wspid09"",""die_frame"":""0,0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_02b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""wspid03"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x7603,30211,DOG_GRAY,yes,yes,DOG_GRAY,,,,0x7000,7000,monster_old,7603.INI,data/Patch2.bif,5EAF2DBEB18FFBCDF3E416C2AE73ED906FC756E561C034087FA68F6DD148DCD4,,0,,1,,MDOG,,,,,,,,,,"{""general"":{""animation_type"":""7000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""255"",""ellipse"":""16"",""move_scale"":""6"",""new_palette"":""MDOG_GR"",""personal_space"":""3"",""sound_freq"":""150""},""monster_old"":{""detected_by_infravision"":""1"",""false_color"":""0"",""resref"":""MDOG""},""sounds"":{""attack"":""wadog03,wadog05"",""attack_backslash"":""wadog04,wadog06"",""attack_backslash_frame"":""0,0"",""attack_frame"":""0,0"",""attack_jab"":""widog06,blank,blank"",""attack_jab_frame"":""0,0,0"",""attack_slash"":""wadog03,wadog05"",""attack_slash_frame"":""0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""wadog01,wadog02"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""wadog08"",""damage_frame"":""0"",""die"":""wadog09"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_01b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""widog03"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x7604,30212,SPIDER_WATER,yes,yes,SPIDER_WATER,,,,0x7000,7000,monster_old,7604.INI,data/Patch2.bif,314AF65B7FC1FD1C1BDB9F137E38BFAAF905FB30714F6B4272F6489405CBE9AD,,0,,0,,MSPI,,,,,,,,,,"{""general"":{""animation_type"":""7000"",""cast_frame"":""4"",""color_blood"":""51"",""color_chunks"":""255"",""ellipse"":""16"",""move_scale"":""5"",""new_palette"":""MSPI_WA"",""personal_space"":""3"",""sound_freq"":""20""},""monster_old"":{""detected_by_infravision"":""0"",""false_color"":""0"",""resref"":""MSPI""},""sounds"":{""attack"":""gspid03,blank,blank"",""attack_backslash"":""gspid06,blank,blank"",""attack_backslash_frame"":""0,0,0"",""attack_frame"":""0,0,0"",""attack_jab"":"""",""attack_jab_frame"":""0"",""attack_slash"":""gspid05,blank,blank"",""attack_slash_frame"":""0,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""gspid03,gspid04"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""gspid08"",""damage_frame"":""0"",""die"":""gspid09"",""die_frame"":""0,0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_02b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""gspid03"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x7700,30464,GHOUL,yes,yes,GHOUL,,,,0x7000,7000,monster_old,7700.INI,data/Patch2.bif,AA97D31A7C26A4489AC090E18AE6D25074A30C271BF097FF5824D827A9E182E8,,0,,0,,MGHL,,,,,,,,,,"{""general"":{""animation_type"":""7000"",""cast_frame"":""4"",""color_blood"":""66"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""4"",""personal_space"":""3"",""sound_freq"":""48""},""monster_old"":{""detected_by_infravision"":""0"",""false_color"":""0"",""resref"":""MGHL""},""sounds"":{""attack"":""ghoul03,blank,blank"",""attack_backslash"":""ghoul06,blank,blank"",""attack_backslash_frame"":""2,0,0"",""attack_frame"":""2,0,0"",""attack_jab"":"""",""attack_jab_frame"":""0"",""attack_slash"":""ghoul05,blank,blank"",""attack_slash_frame"":""2,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""ghoul03,ghoul04"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""ghoul08"",""damage_frame"":""0"",""die"":""ghoul09"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_02b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""ghoul03"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x7701,30465,REVENANT,yes,yes,REVENANT,,,,0x7000,7000,monster_old,7701.INI,data/Patch2.bif,CCD477F2FBF6C546F461AC3434DB02160E76D591B4BFF264C92064FCCDC042DF,,0,,0,,MGHL,,,,,,,,,,"{""general"":{""animation_type"":""7000"",""cast_frame"":""4"",""color_blood"":""66"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""4"",""new_palette"":""MGHL_RE"",""personal_space"":""3"",""sound_freq"":""48""},""monster_old"":{""detected_by_infravision"":""0"",""false_color"":""0"",""resref"":""MGHL""},""sounds"":{""attack"":""ghoul03,blank,blank"",""attack_backslash"":""ghoul06,blank,blank"",""attack_backslash_frame"":""2,0,0"",""attack_frame"":""2,0,0"",""attack_jab"":"""",""attack_jab_frame"":""0"",""attack_slash"":""ghoul05,blank,blank"",""attack_slash_frame"":""2,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""ghoul03,ghoul04"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""ghoul08"",""damage_frame"":""0"",""die"":""ghoul09"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_02b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""ghoul03"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x7702,30466,GHAST,yes,yes,GHAST,,,,0x7000,7000,monster_old,7702.INI,data/Patch2.bif,4B7AF73801541DEBA1B0E529AAD0FFDB28DCA67F6619AACBD819807B67E3FB0F,,0,,0,,MGHL,,,,,,,,,,"{""general"":{""animation_type"":""7000"",""cast_frame"":""4"",""color_blood"":""66"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""4"",""new_palette"":""MGHL_GA"",""personal_space"":""3"",""sound_freq"":""48""},""monster_old"":{""detected_by_infravision"":""0"",""false_color"":""0"",""resref"":""MGHL""},""sounds"":{""attack"":""ghoul03,blank,blank"",""attack_backslash"":""ghoul06,blank,blank"",""attack_backslash_frame"":""2,0,0"",""attack_frame"":""2,0,0"",""attack_jab"":"""",""attack_jab_frame"":""0"",""attack_slash"":""ghoul05,blank,blank"",""attack_slash_frame"":""2,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""ghoul03,ghoul04"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""ghoul08"",""damage_frame"":""0"",""die"":""ghoul09"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_02b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""ghoul03"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x7703,30467,SHADOW,yes,yes,SHADOW,,,,0x7000,7000,monster,7703.INI,data/Patch2.bif,D77954A3EDE00C94C7F4BD94C5579B308F74C992F2B65241F41024D7E62F1746,1,0,1,0,,MSHD,,,,,,,,,,"{""general"":{""animation_type"":""7000"",""cast_frame"":""4"",""color_blood"":""66"",""color_chunks"":""255"",""ellipse"":""16"",""move_scale"":""9"",""personal_space"":""3"",""sound_freq"":""8""},""monster"":{""can_lie_down"":""1"",""detected_by_infravision"":""0"",""false_color"":""0"",""path_smooth"":""1"",""resref"":""MSHD"",""split_bams"":""1"",""translucent"":""1""},""sounds"":{""attack"":""shadow01,blank,blank"",""attack_backslash"":""shadow04,blank,blank"",""attack_backslash_frame"":""2,0,0"",""attack_frame"":""2,0,0"",""attack_jab"":""shadow04,blank,blank"",""attack_jab_frame"":""2,0,0"",""attack_slash"":""shadow03,blank,blank"",""attack_slash_frame"":""2,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""shadow01,shadow02"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""shadow06"",""damage_frame"":""0"",""die"":""shadow07"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""blank"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""shadow01"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x7800,30720,GIBBERLING,yes,yes,GIBBERLING,,,,0x7000,7000,monster_old,7800.INI,data/Patch2.bif,C8127257E0628DB465690203C996848AEECB4713BD09596AC765CA6B5A747E8D,,0,,1,,MGIB,,,,,,,,,,"{""general"":{""animation_type"":""7000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""6"",""personal_space"":""3"",""sound_freq"":""8""},""monster_old"":{""detected_by_infravision"":""1"",""false_color"":""0"",""resref"":""MGIB""},""sounds"":{""attack"":""giber03,blank,blank"",""attack_backslash"":""giber06,blank,blank"",""attack_backslash_frame"":""0,0,0"",""attack_frame"":""0,0,0"",""attack_jab"":"""",""attack_jab_frame"":""0"",""attack_slash"":""giber05,blank,blank"",""attack_slash_frame"":""0,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""giber03,giber04"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""giber08"",""damage_frame"":""0"",""die"":""giber09"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_02b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""giber03"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x7801,30721,GIBBERLING_BROOD,yes,yes,GIBBERLING_BROOD,,,,0x7000,7000,monster_old,7801.INI,data/Patch2.bif,102080F6B0042D4C245434B6C2845B4ACEFCBEF327E8961C79C2FF7AE1E310C3,,0,,1,,MGIB,,,,,,,,,,"{""general"":{""animation_type"":""7000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""6"",""new_palette"":""MGIB_BR"",""personal_space"":""3"",""sound_freq"":""8""},""monster_old"":{""detected_by_infravision"":""1"",""false_color"":""0"",""resref"":""MGIB""},""sounds"":{""attack"":""giber03,blank,blank"",""attack_backslash"":""giber06,blank,blank"",""attack_backslash_frame"":""0,0,0"",""attack_frame"":""0,0,0"",""attack_jab"":"""",""attack_jab_frame"":""0"",""attack_slash"":""giber05,blank,blank"",""attack_slash_frame"":""0,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""giber03,giber04"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""giber08"",""damage_frame"":""0"",""die"":""giber09"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_02b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""giber03"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x7802,30722,BLACK_PUDDING,yes,yes,BLACK_PUDDING,,,,0x7000,7000,monster_old,7802.INI,data/Patch2.bif,51FC3593EB91AD4FAE083DBD1B05FB54DF46737B1B45D24B9B113E9FC21CCD7D,,0,,0,,MSLI,,,,,,,,,,"{""general"":{""animation_type"":""7000"",""cast_frame"":""4"",""color_blood"":""27"",""color_chunks"":""255"",""ellipse"":""24"",""move_scale"":""2"",""new_palette"":""MSLI_BL"",""personal_space"":""4"",""sound_freq"":""24""},""monster_old"":{""detected_by_infravision"":""0"",""false_color"":""0"",""resref"":""MSLI"",""translucent"":""0""},""sounds"":{""attack"":""gooze03,blank,blank"",""attack_backslash"":""gooze06,blank,blank"",""attack_backslash_frame"":""0,0,0"",""attack_frame"":""0,0,0"",""attack_jab"":"""",""attack_jab_frame"":""0"",""attack_slash"":""gooze05,blank,blank"",""attack_slash_frame"":""0,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""gooze03,gooze04"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""gooze08"",""damage_frame"":""0"",""die"":""gooze09"",""die_frame"":""0,0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""blank"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""gooze03"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x7900,30976,SLIME_GREEN,yes,yes,SLIME_GREEN,,,,0x7000,7000,monster_old,7900.INI,data/Patch2.bif,3B9185F1FC765B071BE8AF3B33836F6A11865E89A0D4280B23B29D4DE29FDB18,,0,,0,,MSLI,,,,,,,,,,"{""general"":{""animation_type"":""7000"",""cast_frame"":""4"",""color_blood"":""7"",""color_chunks"":""255"",""ellipse"":""24"",""move_scale"":""2"",""new_palette"":""MSLI_GR"",""personal_space"":""4"",""sound_freq"":""24""},""monster_old"":{""detected_by_infravision"":""0"",""false_color"":""0"",""resref"":""MSLI"",""translucent"":""1""},""sounds"":{""attack"":""gslim03,blank,blank"",""attack_backslash"":""gslim07,blank,blank"",""attack_backslash_frame"":""0,0,0"",""attack_frame"":""0,0,0"",""attack_jab"":"""",""attack_jab_frame"":""0"",""attack_slash"":""gslim05,blank,blank"",""attack_slash_frame"":""0,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""gslim03,gslim04"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""gslim08"",""damage_frame"":""0"",""die"":""gslim09,gslim09"",""die_frame"":""0,0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""blank"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""gslim03"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
