asset_key,asset_id,family_id,variant_id,asset_directory,source_set_sha256,production_run,production_run_sha256,production_state,selected_run,selected_run_sha256,qa_state,qa_evidence,installation_state,installation_receipt,catalog_generation,release_state,release_candidate,notes
sprites:family:0x5300:weapon:item-animation-code:HB:WQLHB:x2-nearest,sprites:family:0x5300:weapon:item-animation-code:HB:WQLHB,0x5300:weapon:item-animation-code:HB:WQLHB,x2-nearest,sprite/families/playable-characters/5300-human-male-thief-low/dwhalb01-wqlhb,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5300:weapon:item-animation-code:M2:WQLM2:x2-nearest,sprites:family:0x5300:weapon:item-animation-code:M2:WQLM2,0x5300:weapon:item-animation-code:M2:WQLM2,x2-nearest,sprite/families/playable-characters/5300-human-male-thief-low/blun12-wqlm2,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5300:weapon:item-animation-code:MC:WQLMC:x2-nearest,sprites:family:0x5300:weapon:item-animation-code:MC:WQLMC,0x5300:weapon:item-animation-code:MC:WQLMC,x2-nearest,sprite/families/playable-characters/5300-human-male-thief-low/blun04-wqlmc,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5300:weapon:item-animation-code:MS:WQLMS:x2-nearest,sprites:family:0x5300:weapon:item-animation-code:MS:WQLMS,0x5300:weapon:item-animation-code:MS:WQLMS,x2-nearest,sprite/families/playable-characters/5300-human-male-thief-low/blun06-wqlms,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5300:weapon:item-animation-code:Q2:WQLQ2:x2-nearest,sprites:family:0x5300:weapon:item-animation-code:Q2:WQLQ2,0x5300:weapon:item-animation-code:Q2:WQLQ2,x2-nearest,sprite/families/playable-characters/5300-human-male-thief-low/staf02-wqlq2,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5300:weapon:item-animation-code:Q3:WQLQ3:x2-nearest,sprites:family:0x5300:weapon:item-animation-code:Q3:WQLQ3,0x5300:weapon:item-animation-code:Q3:WQLQ3,x2-nearest,sprite/families/playable-characters/5300-human-male-thief-low/misc5t-wqlq3,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5300:weapon:item-animation-code:Q4:WQLQ4:x2-nearest,sprites:family:0x5300:weapon:item-animation-code:Q4:WQLQ4,0x5300:weapon:item-animation-code:Q4:WQLQ4,x2-nearest,sprite/families/playable-characters/5300-human-male-thief-low/staf09-wqlq4,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5300:weapon:item-animation-code:QS:WQLQS:x2-nearest,sprites:family:0x5300:weapon:item-animation-code:QS:WQLQS,0x5300:weapon:item-animation-code:QS:WQLQS,x2-nearest,sprite/families/playable-characters/5300-human-male-thief-low/enstaff-wqlqs,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5300:weapon:item-animation-code:S0:WQLS0:x2-nearest,sprites:family:0x5300:weapon:item-animation-code:S0:WQLS0,0x5300:weapon:item-animation-code:S0:WQLS0,x2-nearest,sprite/families/playable-characters/5300-human-male-thief-low/sw1h01-wqls0,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5300:weapon:item-animation-code:S1:WQLS1:x2-nearest,sprites:family:0x5300:weapon:item-animation-code:S1:WQLS1,0x5300:weapon:item-animation-code:S1:WQLS1,x2-nearest,sprite/families/playable-characters/5300-human-male-thief-low/bdsw1h06-wqls1,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5300:weapon:item-animation-code:S2:WQLS2:x2-nearest,sprites:family:0x5300:weapon:item-animation-code:S2:WQLS2,0x5300:weapon:item-animation-code:S2:WQLS2,x2-nearest,sprite/families/playable-characters/5300-human-male-thief-low/bdsw2h01-wqls2,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5300:weapon:item-animation-code:S3:WQLS3:x2-nearest,sprites:family:0x5300:weapon:item-animation-code:S3:WQLS3,0x5300:weapon:item-animation-code:S3:WQLS3,x2-nearest,sprite/families/playable-characters/5300-human-male-thief-low/misc9q-wqls3,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5300:weapon:item-animation-code:SC:WQLSC:x2-nearest,sprites:family:0x5300:weapon:item-animation-code:SC:WQLSC,0x5300:weapon:item-animation-code:SC:WQLSC,x2-nearest,sprite/families/playable-characters/5300-human-male-thief-low/dwsw1h01-wqlsc,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5300:weapon:item-animation-code:SL:WQLSL:x2-nearest,sprites:family:0x5300:weapon:item-animation-code:SL:WQLSL,0x5300:weapon:item-animation-code:SL:WQLSL,x2-nearest,sprite/families/playable-characters/5300-human-male-thief-low/ohnslng1-wqlsl,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5300:weapon:item-animation-code:SP:WQLSP:x2-nearest,sprites:family:0x5300:weapon:item-animation-code:SP:WQLSP,0x5300:weapon:item-animation-code:SP:WQLSP,x2-nearest,sprite/families/playable-characters/5300-human-male-thief-low/dwsper01-wqlsp,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5300:weapon:item-animation-code:SS:WQLSS:x2-nearest,sprites:family:0x5300:weapon:item-animation-code:SS:WQLSS,0x5300:weapon:item-animation-code:SS:WQLSS,x2-nearest,sprite/families/playable-characters/5300-human-male-thief-low/chalcy1-wqlss,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5300:weapon:item-animation-code:WH:WQLWH:x2-nearest,sprites:family:0x5300:weapon:item-animation-code:WH:WQLWH,0x5300:weapon:item-animation-code:WH:WQLWH,x2-nearest,sprite/families/playable-characters/5300-human-male-thief-low/aegis-wqlwh,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:body:armor-code:1:CEMT1:x2-nearest,sprites:family:0x5301:body:armor-code:1:CEMT1,0x5301:body:armor-code:1:CEMT1,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/cemt1,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:body:armor-code:2:CEMT2:x2-nearest,sprites:family:0x5301:body:armor-code:2:CEMT2,0x5301:body:armor-code:2:CEMT2,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/cemt2,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:body:armor-code:3:CEMT3:x2-nearest,sprites:family:0x5301:body:armor-code:3:CEMT3,0x5301:body:armor-code:3:CEMT3,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/cemt3,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:body:armor-code:4:CEMT4:x2-nearest,sprites:family:0x5301:body:armor-code:4:CEMT4,0x5301:body:armor-code:4:CEMT4,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/cemt4,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:helmet:item-animation-code:H0:WQMH0:x2-nearest,sprites:family:0x5301:helmet:item-animation-code:H0:WQMH0,0x5301:helmet:item-animation-code:H0:WQMH0,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/bdhelm09-wqmh0,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:helmet:item-animation-code:H1:WQMH1:x2-nearest,sprites:family:0x5301:helmet:item-animation-code:H1:WQMH1,0x5301:helmet:item-animation-code:H1:WQMH1,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/misc9p-wqmh1,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:helmet:item-animation-code:H2:WQMH2:x2-nearest,sprites:family:0x5301:helmet:item-animation-code:H2:WQMH2,0x5301:helmet:item-animation-code:H2:WQMH2,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/dhelm01-wqmh2,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:helmet:item-animation-code:H5:WQMH5:x2-nearest,sprites:family:0x5301:helmet:item-animation-code:H5:WQMH5,0x5301:helmet:item-animation-code:H5:WQMH5,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/ihelm10-wqmh5,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:helmet:item-animation-code:J0:WQMJ0:x2-nearest,sprites:family:0x5301:helmet:item-animation-code:J0:WQMJ0,0x5301:helmet:item-animation-code:J0:WQMJ0,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/helm15-wqmj0,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:helmet:item-animation-code:J1:WQMJ1:x2-nearest,sprites:family:0x5301:helmet:item-animation-code:J1:WQMJ1,0x5301:helmet:item-animation-code:J1:WQMJ1,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/chalhelm-wqmj1,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:helmet:item-animation-code:J2:WQMJ2:x2-nearest,sprites:family:0x5301:helmet:item-animation-code:J2:WQMJ2,0x5301:helmet:item-animation-code:J2:WQMJ2,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/helm21-wqmj2,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:helmet:item-animation-code:J3:WQMJ3:x2-nearest,sprites:family:0x5301:helmet:item-animation-code:J3:WQMJ3,0x5301:helmet:item-animation-code:J3:WQMJ3,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/helm02-wqmj3,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:helmet:item-animation-code:J4:WQMJ4:x2-nearest,sprites:family:0x5301:helmet:item-animation-code:J4:WQMJ4,0x5301:helmet:item-animation-code:J4:WQMJ4,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/helm16-wqmj4,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:helmet:item-animation-code:J5:WQMJ5:x2-nearest,sprites:family:0x5301:helmet:item-animation-code:J5:WQMJ5,0x5301:helmet:item-animation-code:J5:WQMJ5,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/helm13-wqmj5,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:helmet:item-animation-code:J6:WQMJ6:x2-nearest,sprites:family:0x5301:helmet:item-animation-code:J6:WQMJ6,0x5301:helmet:item-animation-code:J6:WQMJ6,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/helm01-wqmj6,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:helmet:item-animation-code:J7:WQMJ7:x2-nearest,sprites:family:0x5301:helmet:item-animation-code:J7:WQMJ7,0x5301:helmet:item-animation-code:J7:WQMJ7,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/helm07-wqmj7,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:helmet:item-animation-code:J8:WQMJ8:x2-nearest,sprites:family:0x5301:helmet:item-animation-code:J8:WQMJ8,0x5301:helmet:item-animation-code:J8:WQMJ8,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/helm03-wqmj8,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:helmet:item-animation-code:J9:WQMJ9:x2-nearest,sprites:family:0x5301:helmet:item-animation-code:J9:WQMJ9,0x5301:helmet:item-animation-code:J9:WQMJ9,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/compon05-wqmj9,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:helmet:item-animation-code:JA:WQMJA:x2-nearest,sprites:family:0x5301:helmet:item-animation-code:JA:WQMJA,0x5301:helmet:item-animation-code:JA:WQMJA,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/helm05-wqmja,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:helmet:item-animation-code:JB:WQMJB:x2-nearest,sprites:family:0x5301:helmet:item-animation-code:JB:WQMJB,0x5301:helmet:item-animation-code:JB:WQMJB,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/bdhelm16-wqmjb,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:helmet:item-animation-code:JC:WQMJC:x2-nearest,sprites:family:0x5301:helmet:item-animation-code:JC:WQMJC,0x5301:helmet:item-animation-code:JC:WQMJC,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/helm12-wqmjc,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:helmet:item-animation-code:YW:WQMYW:x2-nearest,sprites:family:0x5301:helmet:item-animation-code:YW:WQMYW,0x5301:helmet:item-animation-code:YW:WQMYW,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/wings01b-wqmyw,,,,blocked,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:helmet:item-animation-code:ZW:WQMZW:x2-nearest,sprites:family:0x5301:helmet:item-animation-code:ZW:WQMZW,0x5301:helmet:item-animation-code:ZW:WQMZW,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/wings01-wqmzw,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:shield:item-animation-code:C0:WQMC0:x2-nearest,sprites:family:0x5301:shield:item-animation-code:C0:WQMC0,0x5301:shield:item-animation-code:C0:WQMC0,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/shld01-wqmc0,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:shield:item-animation-code:C1:WQMC1:x2-nearest,sprites:family:0x5301:shield:item-animation-code:C1:WQMC1,0x5301:shield:item-animation-code:C1:WQMC1,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/shld03-wqmc1,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:shield:item-animation-code:C2:WQMC2:x2-nearest,sprites:family:0x5301:shield:item-animation-code:C2:WQMC2,0x5301:shield:item-animation-code:C2:WQMC2,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/shld05-wqmc2,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:shield:item-animation-code:C3:WQMC3:x2-nearest,sprites:family:0x5301:shield:item-animation-code:C3:WQMC3,0x5301:shield:item-animation-code:C3:WQMC3,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/chalshld-wqmc3,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:shield:item-animation-code:C4:WQMC4:x2-nearest,sprites:family:0x5301:shield:item-animation-code:C4:WQMC4,0x5301:shield:item-animation-code:C4:WQMC4,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/ohshld50-wqmc4,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:shield:item-animation-code:C5:WQMC5:x2-nearest,sprites:family:0x5301:shield:item-animation-code:C5:WQMC5,0x5301:shield:item-animation-code:C5:WQMC5,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/shld26-wqmc5,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:shield:item-animation-code:C6:WQMC6:x2-nearest,sprites:family:0x5301:shield:item-animation-code:C6:WQMC6,0x5301:shield:item-animation-code:C6:WQMC6,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/shld07-wqmc6,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:shield:item-animation-code:C7:WQMC7:x2-nearest,sprites:family:0x5301:shield:item-animation-code:C7:WQMC7,0x5301:shield:item-animation-code:C7:WQMC7,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/dwshld01-wqmc7,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:shield:item-animation-code:D1:WQMD1:x2-nearest,sprites:family:0x5301:shield:item-animation-code:D1:WQMD1,0x5301:shield:item-animation-code:D1:WQMD1,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/bdshld01-wqmd1,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:shield:item-animation-code:D2:WQMD2:x2-nearest,sprites:family:0x5301:shield:item-animation-code:D2:WQMD2,0x5301:shield:item-animation-code:D2:WQMD2,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/dshld01-wqmd2,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:shield:item-animation-code:D3:WQMD3:x2-nearest,sprites:family:0x5301:shield:item-animation-code:D3:WQMD3,0x5301:shield:item-animation-code:D3:WQMD3,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/ishld03-wqmd3,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:shield:item-animation-code:D4:WQMD4:x2-nearest,sprites:family:0x5301:shield:item-animation-code:D4:WQMD4,0x5301:shield:item-animation-code:D4:WQMD4,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/shld05a-wqmd4,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:weapon:item-animation-code:AX:WQMAX:x2-nearest,sprites:family:0x5301:weapon:item-animation-code:AX:WQMAX,0x5301:weapon:item-animation-code:AX:WQMAX,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/ax1h01-wqmax,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:weapon:item-animation-code:BS:WQMBS:x2-nearest,sprites:family:0x5301:weapon:item-animation-code:BS:WQMBS,0x5301:weapon:item-animation-code:BS:WQMBS,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/bow05-wqmbs,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:weapon:item-animation-code:BW:WQMBW:x2-nearest,sprites:family:0x5301:weapon:item-animation-code:BW:WQMBW,0x5301:weapon:item-animation-code:BW:WQMBW,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/arropheo-wqmbw,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:weapon:item-animation-code:CB:WQMCB:x2-nearest,sprites:family:0x5301:weapon:item-animation-code:CB:WQMCB,0x5301:weapon:item-animation-code:CB:WQMCB,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/dwxbow01-wqmcb,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:weapon:item-animation-code:CL:WQMCL:x2-nearest,sprites:family:0x5301:weapon:item-animation-code:CL:WQMCL,0x5301:weapon:item-animation-code:CL:WQMCL,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/blun01-wqmcl,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:weapon:item-animation-code:DD:WQMDD:x2-nearest,sprites:family:0x5301:weapon:item-animation-code:DD:WQMDD,0x5301:weapon:item-animation-code:DD:WQMDD,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/cdnebdag-wqmdd,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:weapon:item-animation-code:F0:WQMF0:x2-nearest,sprites:family:0x5301:weapon:item-animation-code:F0:WQMF0,0x5301:weapon:item-animation-code:F0:WQMF0,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/blun13-wqmf0,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:weapon:item-animation-code:F1:WQMF1:x2-nearest,sprites:family:0x5301:weapon:item-animation-code:F1:WQMF1,0x5301:weapon:item-animation-code:F1:WQMF1,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/blun14d-wqmf1,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:weapon:item-animation-code:F2:WQMF2:x2-nearest,sprites:family:0x5301:weapon:item-animation-code:F2:WQMF2,0x5301:weapon:item-animation-code:F2:WQMF2,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/npsw06-wqmf2,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x5301:weapon:item-animation-code:F3:WQMF3:x2-nearest,sprites:family:0x5301:weapon:item-animation-code:F3:WQMF3,0x5301:weapon:item-animation-code:F3:WQMF3,x2-nearest,sprite/families/playable-characters/5301-elf-male-thief-low/blun14-wqmf3,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
