asset_key,resref,family,usage_count,owner_count
icon:SPWI303C,SPWI303C,spellbook,25,25
icon:SPWI304C,SPWI304C,spellbook,18,18
icon:SPWI305C,SPWI305C,spellbook,8,8
icon:SPWI307C,SPWI307C,spellbook,1,1
icon:SPWI308C,SPWI308C,spellbook,18,18
icon:SPWI309C,SPWI309C,spellbook,2,2
icon:SPWI310C,SPWI310C,spellbook,15,15
icon:SPWI311C,SPWI311C,spellbook,4,4
icon:SPWI312C,SPWI312C,spellbook,11,11
icon:SPWI313C,SPWI313C,spellbook,4,4
icon:SPWI314C,SPWI314C,spellbook,14,14
icon:SPWI315C,SPWI315C,spellbook,1,1
icon:SPWI316C,SPWI316C,spellbook,4,4
icon:SPWI317C,SPWI317C,spellbook,2,2
icon:SPWI318A,SPWI318A,item-inventory,1,1
icon:SPWI318C,SPWI318C,spellbook,4,4
icon:SPWI319A,SPWI319A,item-inventory,1,1
icon:SPWI319C,SPWI319C,spellbook,1,1
icon:SPWI320A,SPWI320A,item-inventory,1,1
icon:SPWI320C,SPWI320C,spellbook,1,1
icon:SPWI321A,SPWI321A,item-inventory,1,1
icon:SPWI321C,SPWI321C,spellbook,1,1
icon:SPWI322A,SPWI322A,item-inventory,1,1
icon:SPWI322C,SPWI322C,spellbook,3,3
icon:SPWI324A,SPWI324A,item-inventory,1,1
icon:SPWI324C,SPWI324C,spellbook,2,2
icon:SPWI325A,SPWI325A,item-inventory,1,1
icon:SPWI325C,SPWI325C,spellbook,16,16
icon:SPWI326A,SPWI326A,item-inventory,1,1
icon:SPWI326C,SPWI326C,spellbook,4,4
icon:SPWI401C,SPWI401C,spellbook,9,9
icon:SPWI402C,SPWI402C,spellbook,14,14
icon:SPWI403A,SPWI403A,item-inventory,1,1
icon:SPWI403C,SPWI403C,spellbook,2,2
icon:SPWI404A,SPWI404A,item-inventory,1,1
icon:SPWI404C,SPWI404C,spellbook,2,2
icon:SPWI405C,SPWI405C,spellbook,9,9
icon:SPWI406C,SPWI406C,spellbook,3,3
icon:SPWI407C,SPWI407C,spellbook,13,13
icon:SPWI408A,SPWI408A,item-inventory,2,2
icon:SPWI408C,SPWI408C,spellbook,4,4
icon:SPWI409A,SPWI409A,item-inventory,1,1
icon:SPWI409C,SPWI409C,spellbook,16,16
icon:SPWI410A,SPWI410A,item-inventory,1,1
icon:SPWI410C,SPWI410C,spellbook,1,1
icon:SPWI411C,SPWI411C,spellbook,1,1
icon:SPWI412C,SPWI412C,spellbook,5,5
icon:SPWI413C,SPWI413C,spellbook,6,6
icon:SPWI414C,SPWI414C,spellbook,5,5
icon:SPWI415C,SPWI415C,spellbook,17,17
icon:SPWI416C,SPWI416C,spellbook,3,3
icon:SPWI417A,SPWI417A,item-inventory,1,1
icon:SPWI417C,SPWI417C,spellbook,7,7
icon:SPWI418A,SPWI418A,item-inventory,1,1
icon:SPWI418C,SPWI418C,spellbook,4,4
icon:SPWI419A,SPWI419A,item-inventory,1,1
icon:SPWI419C,SPWI419C,spellbook,1,1
icon:SPWI420A,SPWI420A,item-inventory,1,1
icon:SPWI420C,SPWI420C,spellbook,3,3
icon:SPWI421A,SPWI421A,item-inventory,1,1
icon:SPWI421C,SPWI421C,spellbook,1,1
icon:SPWI423A,SPWI423A,item-inventory,1,1
icon:SPWI423C,SPWI423C,spellbook,1,1
icon:SPWI424A,SPWI424A,item-inventory,2,2
icon:SPWI424C,SPWI424C,spellbook,1,1
icon:SPWI425A,SPWI425A,item-inventory,1,1
icon:SPWI425C,SPWI425C,spellbook,1,1
icon:SPWI501C,SPWI501C,spellbook,2,2
icon:SPWI502C,SPWI502C,spellbook,17,17
icon:SPWI503C,SPWI503C,spellbook,3,3
icon:SPWI504C,SPWI504C,spellbook,1,1
icon:SPWI505C,SPWI505C,spellbook,37,37
icon:SPWI506C,SPWI506C,spellbook,7,7
icon:SPWI507C,SPWI507C,spellbook,1,1
icon:SPWI508C,SPWI508C,spellbook,9,9
icon:SPWI509C,SPWI509C,spellbook,1,1
icon:SPWI510A,SPWI510A,item-inventory,1,1
icon:SPWI510C,SPWI510C,spellbook,1,1
icon:SPWI511A,SPWI511A,item-inventory,1,1
icon:SPWI511C,SPWI511C,spellbook,1,1
icon:SPWI512A,SPWI512A,item-inventory,1,1
icon:SPWI512C,SPWI512C,spellbook,1,1
icon:SPWI513A,SPWI513A,item-inventory,1,1
icon:SPWI513C,SPWI513C,spellbook,3,3
icon:SPWI514A,SPWI514A,item-inventory,1,1
icon:SPWI514C,SPWI514C,spellbook,1,1
icon:SPWI515A,SPWI515A,item-inventory,1,1
icon:SPWI515C,SPWI515C,spellbook,1,1
icon:SPWI516A,SPWI516A,item-inventory,1,1
icon:SPWI516C,SPWI516C,spellbook,3,3
icon:SPWI517A,SPWI517A,item-inventory,1,1
icon:SPWI517C,SPWI517C,spellbook,1,1
icon:SPWI518A,SPWI518A,item-inventory,1,1
icon:SPWI518C,SPWI518C,spellbook,1,1
icon:SPWI520A,SPWI520A,item-inventory,1,1
icon:SPWI520C,SPWI520C,spellbook,3,3
icon:SPWI521A,SPWI521A,item-inventory,1,1
icon:SPWI521C,SPWI521C,spellbook,1,1
icon:SPWI522A,SPWI522A,item-inventory,1,1
icon:SPWI522C,SPWI522C,spellbook,2,2
icon:SPWI523A,SPWI523A,item-inventory,2,2
icon:SPWI523C,SPWI523C,spellbook,2,2
icon:SPWI590C,SPWI590C,spellbook,1,1
icon:SPWI591C,SPWI591C,spellbook,1,1
icon:SPWI592C,SPWI592C,spellbook,1,1
icon:SPWI593C,SPWI593C,spellbook,1,1
icon:SPWI594C,SPWI594C,spellbook,1,1
icon:SPWI595C,SPWI595C,spellbook,1,1
icon:SPWI596C,SPWI596C,spellbook,1,1
icon:SPWI597C,SPWI597C,spellbook,1,1
icon:SPWI601A,SPWI601A,item-inventory,1,1
icon:SPWI601C,SPWI601C,spellbook,1,1
icon:SPWI602A,SPWI602A,item-inventory,1,1
icon:SPWI602C,SPWI602C,spellbook,3,3
icon:SPWI603A,SPWI603A,item-inventory,1,1
icon:SPWI603C,SPWI603C,spellbook,1,1
icon:SPWI604A,SPWI604A,item-inventory,1,1
icon:SPWI604C,SPWI604C,spellbook,1,1
icon:SPWI605A,SPWI605A,item-inventory,1,1
icon:SPWI605C,SPWI605C,spellbook,4,4
icon:SPWI606A,SPWI606A,item-inventory,1,1
icon:SPWI606C,SPWI606C,spellbook,2,2
icon:SPWI607A,SPWI607A,item-inventory,1,1
icon:SPWI607C,SPWI607C,spellbook,1,1
icon:SPWI608A,SPWI608A,item-inventory,1,1
icon:SPWI608C,SPWI608C,spellbook,1,1
icon:SPWI609A,SPWI609A,item-inventory,1,1
icon:SPWI609C,SPWI609C,spellbook,12,12
icon:SPWI611A,SPWI611A,item-inventory,1,1
icon:SPWI611C,SPWI611C,spellbook,2,2
icon:SPWI612A,SPWI612A,item-inventory,1,1
icon:SPWI612C,SPWI612C,spellbook,3,3
icon:SPWI613A,SPWI613A,item-inventory,1,1
icon:SPWI613C,SPWI613C,spellbook,7,7
icon:SPWI614A,SPWI614A,item-inventory,1,1
icon:SPWI614C,SPWI614C,spellbook,1,1
icon:SPWI615A,SPWI615A,item-inventory,1,1
icon:SPWI615C,SPWI615C,spellbook,5,5
icon:SPWI616A,SPWI616A,item-inventory,1,1
icon:SPWI616C,SPWI616C,spellbook,4,4
icon:SPWI617A,SPWI617A,item-inventory,1,1
icon:SPWI617C,SPWI617C,spellbook,1,1
icon:SPWI618A,SPWI618A,item-inventory,1,1
icon:SPWI618C,SPWI618C,spellbook,4,4
icon:SPWI619A,SPWI619A,item-inventory,1,1
icon:SPWI619C,SPWI619C,spellbook,1,1
icon:SPWI620A,SPWI620A,item-inventory,1,1
icon:SPWI620C,SPWI620C,spellbook,1,1
icon:SPWI621A,SPWI621A,item-inventory,1,1
icon:SPWI621C,SPWI621C,spellbook,2,2
icon:SPWI622A,SPWI622A,item-inventory,1,1
icon:SPWI622C,SPWI622C,spellbook,1,1
icon:SPWI623A,SPWI623A,item-inventory,1,1
icon:SPWI623C,SPWI623C,spellbook,1,1
icon:SPWI624A,SPWI624A,item-inventory,1,1
icon:SPWI624C,SPWI624C,spellbook,1,1
icon:SPWI625A,SPWI625A,item-inventory,1,1
icon:SPWI625C,SPWI625C,spellbook,1,1
icon:SPWI701A,SPWI701A,item-inventory,1,1
icon:SPWI701C,SPWI701C,spellbook,2,2
icon:SPWI702A,SPWI702A,item-inventory,1,1
icon:SPWI702C,SPWI702C,spellbook,1,1
icon:SPWI703A,SPWI703A,item-inventory,1,1
icon:SPWI703C,SPWI703C,spellbook,1,1
icon:SPWI704A,SPWI704A,item-inventory,1,1
icon:SPWI704C,SPWI704C,spellbook,1,1
icon:SPWI705A,SPWI705A,item-inventory,1,1
icon:SPWI705C,SPWI705C,spellbook,2,2
icon:SPWI707A,SPWI707A,item-inventory,1,1
icon:SPWI707C,SPWI707C,spellbook,1,1
icon:SPWI708A,SPWI708A,item-inventory,1,1
icon:SPWI708C,SPWI708C,spellbook,2,2
icon:SPWI710A,SPWI710A,item-inventory,1,1
icon:SPWI710C,SPWI710C,spellbook,3,3
icon:SPWI711A,SPWI711A,item-inventory,1,1
icon:SPWI711C,SPWI711C,spellbook,1,1
icon:SPWI712A,SPWI712A,item-inventory,1,1
icon:SPWI712C,SPWI712C,spellbook,1,1
icon:SPWI713A,SPWI713A,item-inventory,1,1
icon:SPWI713C,SPWI713C,spellbook,4,4
icon:SPWI714A,SPWI714A,item-inventory,1,1
icon:SPWI714C,SPWI714C,spellbook,1,1
icon:SPWI715A,SPWI715A,item-inventory,1,1
icon:SPWI715C,SPWI715C,spellbook,7,7
icon:SPWI716A,SPWI716A,item-inventory,1,1
icon:SPWI716C,SPWI716C,spellbook,1,1
icon:SPWI717A,SPWI717A,item-inventory,1,1
icon:SPWI717C,SPWI717C,spellbook,3,3
icon:SPWI718A,SPWI718A,item-inventory,1,1
icon:SPWI718C,SPWI718C,spellbook,3,3
icon:SPWI719A,SPWI719A,item-inventory,1,1
icon:SPWI719C,SPWI719C,spellbook,1,1
icon:SPWI720A,SPWI720A,item-inventory,1,1
icon:SPWI720C,SPWI720C,spellbook,1,1
icon:SPWI721A,SPWI721A,item-inventory,1,1
icon:SPWI721C,SPWI721C,spellbook,1,1
icon:SPWI722A,SPWI722A,item-inventory,1,1
icon:SPWI722C,SPWI722C,spellbook,1,1
icon:SPWI723C,SPWI723C,spellbook,1,1
icon:SPWI801A,SPWI801A,item-inventory,1,1
icon:SPWI801C,SPWI801C,spellbook,2,2
icon:SPWI803A,SPWI803A,item-inventory,1,1
icon:SPWI803C,SPWI803C,spellbook,2,2
icon:SPWI804A,SPWI804A,item-inventory,1,1
icon:SPWI804C,SPWI804C,spellbook,1,1
icon:SPWI805A,SPWI805A,item-inventory,1,1
icon:SPWI805C,SPWI805C,spellbook,1,1
icon:SPWI807A,SPWI807A,item-inventory,1,1
icon:SPWI807C,SPWI807C,spellbook,1,1
icon:SPWI808A,SPWI808A,item-inventory,1,1
icon:SPWI808C,SPWI808C,spellbook,1,1
icon:SPWI809A,SPWI809A,item-inventory,1,1
icon:SPWI809C,SPWI809C,spellbook,3,3
icon:SPWI810A,SPWI810A,item-inventory,1,1
icon:SPWI810C,SPWI810C,spellbook,1,1
icon:SPWI811A,SPWI811A,item-inventory,1,1
icon:SPWI811C,SPWI811C,spellbook,4,4
icon:SPWI812A,SPWI812A,item-inventory,1,1
icon:SPWI812C,SPWI812C,spellbook,3,3
icon:SPWI813A,SPWI813A,item-inventory,1,1
icon:SPWI813C,SPWI813C,spellbook,1,1
icon:SPWI815A,SPWI815A,item-inventory,1,1
icon:SPWI815C,SPWI815C,spellbook,4,4
icon:SPWI818A,SPWI818A,item-inventory,1,1
icon:SPWI818C,SPWI818C,spellbook,4,4
icon:SPWI902A,SPWI902A,item-inventory,1,1
icon:SPWI902C,SPWI902C,spellbook,4,4
icon:SPWI903A,SPWI903A,item-inventory,1,1
icon:SPWI903C,SPWI903C,spellbook,1,1
icon:SPWI905A,SPWI905A,item-inventory,1,1
icon:SPWI905C,SPWI905C,spellbook,3,3
icon:SPWI907A,SPWI907A,item-inventory,1,1
icon:SPWI907C,SPWI907C,spellbook,1,1
icon:SPWI908A,SPWI908A,item-inventory,1,1
icon:SPWI908C,SPWI908C,spellbook,1,1
icon:SPWI909A,SPWI909A,item-inventory,1,1
icon:SPWI909C,SPWI909C,spellbook,3,3
icon:SPWI910A,SPWI910A,item-inventory,1,1
icon:SPWI910C,SPWI910C,spellbook,4,4
icon:SPWI911A,SPWI911A,item-inventory,1,1
icon:SPWI911C,SPWI911C,spellbook,5,5
icon:SPWI912A,SPWI912A,item-inventory,1,1
icon:SPWI912C,SPWI912C,spellbook,4,4
icon:SPWI913A,SPWI913A,item-inventory,1,1
icon:SPWI913C,SPWI913C,spellbook,5,5
icon:SPWI914A,SPWI914A,item-inventory,1,1
icon:SPWI914C,SPWI914C,spellbook,3,3
icon:SPWI915A,SPWI915A,item-inventory,1,1
icon:SPWI915C,SPWI915C,spellbook,1,1
icon:SPWI916A,SPWI916A,item-inventory,1,1
icon:SPWI916C,SPWI916C,spellbook,1,1
icon:SPWI917A,SPWI917A,item-inventory,1,1
icon:SPWI917C,SPWI917C,spellbook,2,2
icon:SPWI918A,SPWI918A,item-inventory,1,1
icon:SPWI918C,SPWI918C,spellbook,3,3
icon:SPWI919A,SPWI919A,item-inventory,1,1
icon:SPWI919C,SPWI919C,spellbook,2,2
icon:SPWI921C,SPWI921C,spellbook,1,1
icon:SPWI922C,SPWI922C,spellbook,1,1
icon:SPWI923C,SPWI923C,spellbook,1,1
icon:SPWI924C,SPWI924C,spellbook,2,2
icon:SPWI925C,SPWI925C,spellbook,3,3
